Date,ALI=F,CC=F,CT=F,GC=F,GF=F,HE=F,HG=F,KC=F,LE=F,OJ=F,PA=F,PL=F,SB=F,SI=F,TIO=F,ZC=F,ZS=F,ZW=F
2016-01-21,0.008252880722516398,0.016014234875444844,0.0019364035746489705,-0.0072260863304292045,0.02370969710811499,0.01634119650559751,0.018916186421635173,0.025089633423311497,0.023575638506876162,0.005414359683141079,0.02050230650948226,0.0002444689643068543,0.019040867297499764,-0.004523936402388906,-0.0024277367675424877,-0.004745762711864443,0.005148741418764313,0.007423117709437932
2016-01-22,0.0007722007722008595,0.005954465849387081,0.005798044926185408,-0.0017287093588093105,0.004726642417365312,-0.0117647058823529,0.0027596381875498732,0.013986000461365,0.014011492884776766,0.007870792060119758,0.0013058641817866867,0.014179240884080846,-0.0020761061153756755,-0.0028403011668646228,0.0004867475709271485,0.008855585831062607,-0.0022766078542970636,0.001052631578947416
2016-01-25,-0.004783950617283983,-0.01845403899721454,-0.013610925195100987,0.008202698141198006,0.00501805260432131,0.008333357553633514,-0.0015011363505538222,0.0038792840365706738,-0.004921400049239466,0.018906661681167503,-0.017455822223103823,0.036157646810440536,-0.02219137955139716,0.014028309247449133,0.0,-0.0013504388926400823,0.004563605248146141,0.012618296529968376
2016-01-26,0.009613893626919001,0.003547357218872005,-0.0030843933671329538,0.014011933361215423,0.005461070161761672,0.01259339477602972,0.019293386103631294,0.002146844195376918,0.01217417392104947,0.0020169423651086316,0.004186211439386245,0.018029544934177855,-0.0056737533008291985,0.021348307984839332,0.0,-0.0013522650439485862,-0.004542873367404887,0.00674974039460019
2016-01-27,0.013669175241898257,-0.022976316719688916,-0.00895618365782691,-0.004992400668366814,-0.0010863007146341142,0.01632340616514405,0.01425764258170048,0.012853470773142028,0.020297029362258856,0.00040260107074430174,0.017895247164146033,0.005941512950757621,-0.03138377458568209,-0.007150721527683479,0.0004865107629952181,0.0,0.00741585852823734,-0.017019082001031416
2016-01-28,-0.006212121212121224,0.00976845151953687,0.008215576651094514,-0.0004479885412931317,0.002330278035659772,-0.0011471808526529736,-0.006786204173908739,0.00803726397770288,-0.0022103741997919757,0.07082497425962031,-0.019078989163653248,-0.016469786003981857,-0.024300436344626863,-0.015512464239688772,0.0004862741853701724,-0.010155721056195,-0.017270668176670445,-0.00891920251836309
2016-01-29,0.002134471718249653,-0.010748835542816249,-0.0037483627762142646,0.0007171466884487998,-0.02510851193510677,0.0076569674828910195,0.007320578967339397,-0.02349981549223612,-0.0009230201010387296,-0.004885450134267,0.01323828920570258,0.007391111211986656,-0.008301860881301582,0.0009144969502010714,0.0004859451354777278,0.017783857729138264,0.016709881878421262,0.014822657490735747
2016-02-01,0.0021299254526092604,0.03875407461064828,0.010796660164895,0.010300967169931452,0.0033385939363075323,-0.006838975026836169,-0.006056109459084302,0.012032673349714695,0.0027716185627619794,0.013595189839397781,0.008241218298523867,-0.004012381117710961,-0.02359211655380422,0.0070279275301354804,0.03473403859061697,-0.0020161290322581182,-0.0017001983564749468,-0.008346374543557689
2016-02-02,-0.010930620919993972,-0.037308228730822846,0.008253735458434663,-0.0005319403962680269,0.0004754378699609596,-0.017597575405213117,0.00024370642963100764,0.01783438194582665,0.0003685502165695631,0.017511223226196915,-0.021929824294559364,-0.016574543716887935,0.012470759810097487,-0.003698823950355812,0.013615066944357768,0.0033670033670034627,0.006244677831393597,0.0
2016-02-03,0.009976976208748933,0.02752625860195579,-0.005778501039489847,0.012419053839795025,0.0006334548043096522,0.005451808725128071,0.019493158362914986,0.014184435538426632,0.008288818930993314,-0.006591059210246164,0.05350584825896476,0.028558008756658815,-0.007698185493255183,0.031101165832780664,0.011579434841737735,-0.004026845637583931,-0.0107193229901269,0.009994739610731163
2016-02-04,0.004407294832826647,-0.02573140641522731,-0.02760734779440699,0.014281894383995741,-0.00902186185052456,0.008907775694156683,0.017208419321295798,0.013574610078634253,0.0016440689418484311,0.007371913343122705,0.0,0.029130674757274377,0.0,0.007880446560582177,0.008241772157426164,-0.006738544474393482,-0.0025662959794696683,-0.015104166666666696
2016-02-05,-0.02481464669390221,0.0028943560057888007,-0.004316757820176931,0.00017283452523075837,-0.017249621808180904,-0.004990356211012514,-0.01292289186944473,-0.022727236134101547,-0.00747761385594925,-0.011708678493894342,-0.03327848022040436,-0.0026537199792948662,0.02948022531572425,-0.004853093919690132,0.0,-0.007462686567164201,-0.00800457404230992,-0.012691697514542577
2016-02-08,0.003723816912335254,0.031024531024530955,-0.006169797216117212,0.03463462937881623,-0.029254023008458918,0.003472198511184965,-0.005712965157404826,-0.038621274642421266,-0.02205071615366816,-0.012587907514453489,0.03882716728403213,0.027716186252771724,0.013564381710036377,0.04416150297625965,0.0,-0.009569377990430672,-0.0057636887608069065,-0.01767541510444559
2016-02-09,-0.01576750656979442,-0.007347795661301615,-0.016107367601519207,0.0006677742228144989,-0.0021764403474578975,-0.002691319456381125,-0.02394060415050403,-0.008639308855291628,-0.012401421401182278,-0.008623990270991921,-0.0024082458903719184,0.011542623740055324,-0.0044609268991254725,0.0018162867971289742,-0.006357915262790503,-0.0034506556245686992,0.0008695652173913437,-0.0021810250817884125
2016-02-10,-0.002355897596984402,-0.004229820232640069,0.004092798106494655,-0.0033369484966521146,0.014932926869232421,0.0046261073063482705,-0.006622504163406706,0.0,0.008181219611609114,-0.004916746682973483,0.013905006521379049,-0.004692358277469055,-0.000746843063885616,-0.010813248786232577,-0.010054813610275493,-0.0020775623268698418,-0.0011584129742253646,0.008196721311475308
2016-02-11,0.0028337531486146705,-0.020884955752212386,-0.00781254909689566,0.044530070659167365,-0.006447386769144692,0.00575594767792964,-0.010370442408317415,-0.015250544662309351,-0.017739241330393618,-0.012162721903443141,-0.0005714053199404878,0.03117972463484997,-0.023168939982453063,0.03351437559272985,0.00023088957296701906,0.0,0.013047260075384148,-0.006504065040650375
2016-02-12,0.007378335949764558,0.022053506869124995,0.00821642197840311,-0.007051886093404791,-0.0014975447821339305,0.006486004005592072,0.011477047154889286,0.022566398688122158,-0.0013448841633645348,-0.0011542431705028333,0.0048598965764128366,-0.005299289787735306,0.006120881834276615,-0.0002533225787004767,0.002076998248038864,-0.004163775156141525,-0.0008586147681740597,-0.0016366612111292644
2016-02-16,0.013557737260402103,-0.01202688362221438,0.01612898002769625,-0.025179526903889582,0.029828403836518858,0.06368468191034027,0.010853515009784598,-0.005625283502482814,0.023085802773776587,0.04853623192324341,-0.033096277301149724,-0.021518829884695,0.005323243386250454,-0.028888145631778994,0.023261220147928086,0.01184668989547033,0.008020624462904635,0.014754098360655776
2016-02-17,-0.006611316113161125,0.03043322592194775,0.00033417641225708117,0.002649185451773839,0.009708737864077666,0.014255167188144569,0.012201003731733717,-0.0030461137465022103,0.008649937432650967,-0.033431321437981,0.012357763718753079,0.012917663529679935,-0.00453860956163088,0.002805092716501756,0.0024758183568760472,0.011707988980716344,0.003125888036374036,0.009154550350026991
2016-02-18,-0.0018572976319455314,0.002779708130646208,0.0006681295513777386,0.012385434978431809,0.0030449109199719437,-0.005270555052112047,-0.0012053128950891834,-0.0034919381512208414,0.007829886242944895,-0.011022401479319544,-0.021410556705458994,-0.0043212222161538305,-0.028875388970133198,0.003577953818884927,0.00785807065394728,-0.004765146358066685,-0.003116147308781847,-0.013340448239060887
2016-02-19,0.011474647232128987,-0.017325017325017344,0.001669144957032076,0.003507094783253839,-0.0038345172079347067,-0.02649240493925531,0.0019309429785414611,0.014016631210980401,0.0016648621063790614,0.003843197360053674,-0.011483987591632938,-0.0001058924735906075,-0.020344231661973078,-0.0038244645805224353,0.006682985991078416,0.0,-0.0017050298380221207,-0.0010816657652785722
2016-02-22,0.01946956921661802,0.006699576868829382,-0.03782697394697099,-0.016986365409099702,-0.00449075828864276,0.005079803575760877,0.018067889388483582,0.03542115312415639,0.007756255229974585,-0.04058195102653339,-0.000801189577334771,-0.018843942677351344,0.007188434155189327,-0.012298290559890068,0.00885154985692993,0.00547195622435015,0.003131226871619708,-0.0070384407146724115
2016-02-23,-0.018796992481203034,0.005954465849387081,0.007447116002403442,0.010582925860376236,0.011921964287698428,0.010108259180392709,-0.004022650781421722,-0.017104676249169448,0.003848223454209432,0.010375062974470106,0.0028064425766367584,0.01715583148843791,0.11023000643673453,0.0036892915360224876,0.004167550473197501,-0.014965986394557818,-0.013337116912599312,-0.022900763358778664
2016-02-24,0.013946360153256787,0.01845403899721454,-0.008079721863508249,0.013417247556746226,0.005890801386482458,0.02180130939830205,-0.00451414894425739,-0.02334465134768915,0.00018261523060036922,-0.008688771622267777,-0.025487256371814038,0.000742560939818171,-0.002142838069370767,0.003741395569530015,0.0039318547395237324,-0.006215469613259694,-0.002013229795800986,-0.01171875
2016-02-25,-0.005743651753325252,0.0047863247863246805,0.007972254391513056,-0.00040364900275247084,0.007280843162347672,-0.004896795825015898,-0.01431979521722071,-0.003476762409983958,0.006570497217603499,0.012350621926356942,-0.007999987479967996,-0.018337977931333738,0.019327093695666653,-0.008304986696455186,0.0021758548914363463,-0.011813759555246661,-0.009798270893371708,0.005646527385657851
2016-02-26,0.0,-0.0193943518203471,-0.004126576325592546,-0.014860202769621855,-0.0028284864221718165,-0.0038664537909161023,0.02566584592179555,-0.01439163980740521,-0.00235718548135766,-0.017709562738722595,-0.0031017369335576417,-0.01252561914667838,-0.023174152318131802,-0.03138805363341102,0.003256572008454528,-0.002812939521800284,-0.00465657741559955,-0.004491858506457058
2016-02-29,0.006993006993007089,0.023247744621790467,0.0015538700868975575,0.011559251534285053,-0.0031515916749813577,-0.012350035551794813,0.004957485397706574,-0.0030973316293901876,0.014176640530559892,-0.027243601303990506,0.028002488755624055,0.020995092626606038,0.046729013611421344,0.014092162633249972,0.0025968999991250463,-0.0028208744710860323,-0.002339181286549752,0.003948110547095318
2016-03-01,-0.0013586956521739468,-0.008816547982366862,0.00413724677488414,-0.0029175585660977665,-0.0006322532316505036,0.006073641458027135,0.00610759292331986,-0.0013315714500407028,-0.017204257322468663,0.015650753723210453,0.04439057548725445,0.0025703795089746517,-0.01167582907929754,-0.010942542146438194,0.06345777057013469,0.0007072135785006761,-0.002637749120750321,-0.014606741573033655
2016-03-02,0.00937263794406662,0.005815942524803219,-0.0036051344973846433,0.00877828686433002,0.0015817778878379762,-0.004971569126918762,0.016810653007503173,0.007555541992187553,-0.005835178819421638,-0.0036496720721718168,-0.0040571400405501334,-0.0004272656653537821,0.01945793789373429,0.018326237792638533,0.03186522590293239,0.0021201413427562876,0.004114017043785001,0.009692132269099263
2016-03-03,-0.003594428635614766,0.0006802721088434716,0.006547161396000423,0.013133550196413157,-0.004421964211923091,0.004282589711546825,0.012399517929131854,0.019850022322794203,-0.006236288220718866,0.0036630409705011857,0.05227936412615186,0.006946670850915604,0.01158828053236749,0.008531580584683729,-0.008851313170512354,-0.002115655853314524,0.0023412350014633265,0.02371541501976293
2016-03-04,0.005862017135126907,0.020054384772263845,0.008729923865378852,0.009941148208443051,0.00571062094942576,0.006396653694346055,0.030165547611634036,0.027681700863976033,0.006644586013666354,-0.028386049581286765,0.038067956335532394,0.046274649778243804,-0.0006738698638146801,0.03634923048987204,0.0341337813363114,0.0021201413427562876,0.016642335766423377,0.003309431880860414
2016-03-07,0.01090854751942616,-0.0023325558147284653,-0.0001697291053567307,-0.005276063558845023,-0.003470050799733837,-0.010593219882373717,0.004183191143048548,-0.0012626390742898064,-0.002933693710066687,-0.048831435346359586,0.02628316368283401,0.015926163929237624,-0.011463255372118897,-0.003698718946743673,0.12857418315993097,0.0014104372355430161,0.003446295232624852,0.006597031335898951
2016-03-08,-0.01906873614190685,-0.013360053440213737,-0.012050222446321701,-0.0008707850130275085,0.006489453466778539,-0.003925788920747353,-0.02718703705446146,0.013063593783648075,0.008642906054680877,0.038613441366544654,-0.018515334409061612,-0.012581103930042525,0.013642551933616964,-0.015297978507136767,-0.042679851685404,0.010563380281690238,0.004579278763594763,0.007646095030038325
2016-03-09,0.00843881856540074,0.01760324983073791,-0.027830251801479466,-0.004357816422147165,0.0004717530766651379,0.033321345716916584,0.0051837370687335405,0.005407666741944928,-0.0025524601897219945,0.03802281417843867,-0.0012341540761034997,-0.006674119181061089,-0.015477762284670016,-0.0018850937739460782,-0.01154525257531025,0.0006968641114981633,0.002849002849002913,0.005420054200542035
2016-03-10,-0.012402869097429714,0.00831669993346651,0.004241061633144749,0.012255311724705065,0.01571832726835254,0.0010402854261313266,-0.005605402500807766,-0.0020686802081634204,0.011149765844095771,-0.025641038380171066,0.013856973673322948,-0.005191871779817614,0.012986984203490204,0.01243894434616144,0.003414171096125296,0.009749303621169991,0.0019886363636363313,0.01671159029649605
2016-03-11,0.0,0.0,0.005630823236211002,-0.010456013229658057,0.00526147216756323,-0.004849408918827902,0.009470190366082987,0.0315091467648172,0.010845986745485758,0.014202210701574014,0.010620765875145377,-0.008186655648859231,0.020917707557373433,0.003923892051376443,-0.009312329089232185,0.009655172413793212,0.007088176920895917,-0.003711558854718966
2016-03-14,-0.01119685277651683,0.003959089409435901,0.019947495349273314,-0.011360870193487305,-0.0021551161199528934,-0.014618802185538793,-0.0006701494842341615,0.009646277600668274,-0.0035765378332279774,0.04901150637114138,-0.012404189948510447,-0.004436636131666005,0.019167214782519038,-0.005702614205353451,-0.00397688398258822,0.002049180327868827,0.0,0.0037253858435337683
2016-03-15,-0.01117061973986233,-0.01445941505093662,-0.0008577669630337459,-0.011250401579341096,0.011879068284515792,-0.0007065072508621872,-0.002682182383712539,-0.011942675304323802,0.010229741712412865,0.009815529205903673,-0.004971610267662463,-0.0058037480354447,-0.006485109012642543,-0.01694803070981321,-0.012885646173041443,0.0047716428084525475,0.0045045045045044585,0.012195121951219523
2016-03-16,-0.006809037449705957,0.013671223741247074,0.0013735922742426077,-0.0008939983453440936,0.0028967271050241994,0.00813014620066932,0.00022409850844651302,0.026591483419284412,0.005862475839122139,-0.005832096374791873,0.01192143671444268,-0.0011466440111900233,0.00979116026061444,-0.0026876673814066887,0.009744415981695065,-0.0006784260515604323,0.002802690582959677,-0.013619696176008333
2016-03-17,0.0066999065129322855,0.02499999999999991,0.0006858867581731598,0.028634141197204643,-0.004408579253149747,0.0,0.025767477610395106,0.036106737982940285,-0.002825921205576898,-0.002346464027717765,0.034909845725503486,0.031726114581115405,0.03361341274166807,0.05310895387617465,0.005462546645302879,0.0006788866259335169,0.0036333147009501854,-0.017525225703664327
2016-03-18,-0.005571892895836594,0.0006418485237484894,-0.02056204164478026,-0.00846180401097274,-0.00305390124513949,0.0021037011229227964,-0.00415029557028912,0.01401519775390625,-0.009387155547551096,0.001567988580612134,-0.012973968890511944,-0.01881446089952965,-0.001250750742690987,-0.013481438766154041,0.005794996156288423,-0.004070556309362261,-0.0002784739626845445,0.00108108108108107
2016-03-21,0.0023346303501945442,-0.014753046824887761,0.017669669773082264,-0.007975753398116847,-0.005207572808890282,-0.0293911625446579,0.004386922759283873,-0.01718343628598018,-0.010548835164806425,0.0011741802417135627,0.021879282476636064,0.011649471951514112,0.02003761071683874,0.0022143393618068163,0.003601021959715789,0.006811989100817373,0.005013927576601684,0.0075593952483801186
2016-03-22,-0.009937888198757738,-0.01204427083333337,0.0034382116079596514,0.0035374675759947127,-0.0050808126142706245,0.01153573279538489,-0.0021839329308075417,0.023565114198491388,-0.013914007711119947,0.047693498055876304,0.00473024993516602,0.015285845497396089,0.017802270833655376,0.0022725997520121055,0.0005381912162456537,0.0013531799729364913,0.009146341463414531,0.000535905680600246
2016-03-23,-0.00705771643663744,-0.023723228995057632,0.00034264961674934646,-0.019628265469004536,-0.0009285617606913377,-0.006771182662709707,-0.023637515240995888,-0.0263645596278147,-0.0071468285263348585,0.013806015697877871,-0.03733373502503612,-0.03613369511300324,0.007840721433341358,-0.038672313789787194,0.00017927777391335553,-0.004054054054054013,-0.005492996429552366,-0.008034279592929794
2016-03-24,-0.0030011056705101513,-0.0003374957813027102,-0.011474536323836548,-0.0018794858622083188,-0.0026331338850069663,-0.0007176612783306169,-0.0026899986585280367,-0.02707858799758389,0.002953186890261028,0.0003679631264106309,-0.01681679586953022,-0.00874722845536191,-0.05026925463413834,-0.004717260830839343,0.0007171193331432235,0.004070556309362372,0.0057995028997515075,0.0
2016-03-28,0.0,0.0027008777852801646,0.0013859669900480043,-0.0012280988783504032,0.0,0.004308840958819671,0.007642148976193308,0.007840062532920689,-0.005520794746439073,-0.005886591824118104,-0.009948533180188845,-0.008089097604310758,0.0044108188613105614,0.0001975024292293348,-0.000537419911517012,0.0013513513513514486,-0.0016474464579900872,0.017278617710583255
2016-03-29,0.001425855513307983,0.0,-0.007266404402926252,0.012869867085555597,0.0,0.004647793122034338,-0.014722281432430373,-0.008557028995734184,-0.0018504810414918804,0.011843010898908712,0.009695901278096164,0.021711501519770193,-0.005018815922963271,0.002830079015500031,-0.0007169907666413344,0.006747638326585648,0.007700770077007757,0.01220806794055207
2016-03-30,0.006169909824394804,0.0013468013468014295,0.0050539751730891425,-0.007041074250385471,0.0,-0.0188611665230205,-0.009735056870687209,-0.003530772530539572,-0.01853911669889663,0.03730801914682269,-0.012832781468245291,-0.0004146619767810833,0.0006305314689982744,-0.002034530181941663,-0.0019731051184136428,-0.01608579088471851,-0.007641921397379958,-0.02674357629785007
2016-03-31,0.008333333333333304,-0.00806993947545398,0.013351837735592342,0.005949895356224033,0.0,-0.008342467206057691,-0.002514896255214949,0.003543283057025226,0.004344517731207809,0.03808176149695397,-0.004156414077854276,0.012755354089675208,-0.03276619457083474,0.016703913231820078,-0.0021567026096533937,-0.04223433242506813,0.0019251925192518282,0.020474137931034475
2016-04-01,0.005301730859192277,-0.02338983050847454,0.013004828098731824,-0.009722897808094988,-0.02966304689687571,-0.008046751055474033,-0.009397178584098498,-0.0015692189331587558,0.0003761749152515481,0.0013586749482916716,-0.0022200515533260523,-0.023551096226682278,-0.011074923261837233,-0.027037530415332522,-0.042327130213302144,0.007112375533428139,0.008234971177600858,0.0047518479408659164
2016-04-04,-0.0018613308515588178,-0.003471017007983357,-0.0040540823542868365,-0.0034363863031151576,0.0030410122458133237,-0.0018436577341239824,-0.010643221548008452,-0.03497050646948685,0.0016919784500812884,-0.02510174424322309,-0.011925974283752194,-0.011640075367155167,-0.0355731193015133,-0.006648014161195315,0.014105699188044163,0.0014124293785311437,-0.005172883201742473,-0.0021019442984760994
2016-04-05,-0.0063714063714063185,0.003831417624521105,-0.001017597685301741,0.00853860789331895,-0.02584970782109952,-0.0044329965013576444,-0.0014031903483521235,-0.015472324744797317,-0.01895641106857926,-0.0031315028378481324,-0.015762926292266388,0.007957559681697646,0.0,0.011511171654160268,-0.013909496021310197,0.006346967559943684,-0.009578544061302652,-0.0015797788309637184
2016-04-06,-0.005473881764153865,0.006245662734212454,-0.0025467151441923574,-0.004803015546077316,0.0036036235987408904,0.0018552875695732052,0.0025761490519260466,0.004962766472692337,0.010713555491021154,0.011518281999890911,-0.012171618332689538,-0.00747365851151327,-0.0013661514545519893,-0.004102175026050259,-0.008275317695345952,0.0035038542396637062,0.0035921525283226785,-0.02320675105485237
2016-04-07,-0.007233841799024976,-0.017241379310344862,0.004765936668883031,0.011206504026073594,0.006365208586920135,-0.005555555555555536,-0.03083390919131712,-0.013991744429976971,0.0026500557380499945,-0.008626639424795246,-0.00815272246533627,0.011560041464289794,-0.012995867433006958,0.006909386874597967,0.010240867062682346,0.009776536312849249,-0.0038546255506607396,-0.01295896328293733
2016-04-08,0.009979407571677479,0.007719298245614015,0.01761817613135519,0.00509630244051773,0.011352579106653549,-0.004469319206820255,0.005784451684410774,0.00542565843010534,0.014725292832200587,-0.03306648243523702,0.009060408615158666,0.01436361122076768,0.018017967408792357,0.014911574960776441,0.003379018277247736,0.0020746887966804906,0.01354339414040906,0.007111597374179324
2016-04-11,-0.009567126725219532,0.011838440111420656,0.01065422661727733,0.01142853213028161,-0.002244970227253229,-0.00710809570988824,0.0009585878397952996,0.024076393518922545,-0.0022325808502906552,-0.01331886915780045,0.012496528177189603,0.022635684148901714,-0.03675969892974895,0.03848654328461265,0.02525722085783655,-0.015182884748102143,0.012544314153258851,-0.02824551873981529
2016-04-12,0.014726840855106893,0.008947006194081286,0.013177388389471467,0.00214854248993146,-0.0017679791056123273,0.0037678975998396425,0.027052888397959274,0.010133765832694763,-0.004102204469712878,-0.008026312141709346,-0.002468525435778024,0.00919746852778447,-0.005653705007969467,0.015399983510401505,0.02317519115775446,0.016818500350385346,0.00861836789657966,0.01173840134153159
2016-04-13,0.0165418227215981,-0.004774897680764001,0.0019509469981568994,-0.010004744593997916,-0.003059029872145569,-0.0011260803297364896,0.01048952836692063,-0.022873182255399693,-0.010110398100996343,0.03677822811502929,-0.0033910285534449747,0.00370557056287546,-0.004264354459400321,0.006350224736713539,0.009452448407018421,0.02963473466574773,0.02082777036048067,0.019889502762430844
2016-04-14,0.00061406202026415,0.01199451679232344,-0.01606363234316055,-0.01748479946613335,0.0008074935241326742,0.004133807133727352,0.0016147564984598795,0.011498985838841014,-0.00321545709812765,-0.0017736786478385058,0.03356630419395823,-0.010077865194644597,0.008565302184057044,-0.00943449911444949,-0.007597178741486688,0.0013386880856760541,-0.00810881506670158,-0.003791982665222071
2016-04-15,-0.0029150046026388265,-0.00406366407043679,-0.010059376921030871,0.006612224968112201,0.0009681710087445783,0.11377242704962875,-0.00875175189883759,-0.0016240728798908588,-0.002087240201019913,-0.024520234705557975,0.013079411738191604,-0.0036286419459000685,0.0644019702789731,0.008658506044380454,-0.0014242125505649073,0.012032085561497263,0.00843881856540074,0.0
2016-04-18,0.008770580089244584,0.018361101666100055,0.035315721967216884,0.00040548212626667635,-0.029018217562834625,0.006048345954477785,0.00557624730477313,0.008540081966816215,-0.02281802518144005,0.006557332579121056,-0.00043913579019949633,-0.012240744143588889,0.02061173007998507,-0.0036789175232231353,0.015867345110131437,0.006605019815059343,-0.0018305439330543738,0.028276237085372413
2016-04-19,0.011744966442952975,0.01602671118530874,0.008688609615000953,0.015726349544428198,-0.002656442999111386,0.018036052126144675,0.027264331942117526,0.01491934253323457,-0.008951228648682252,-0.028230141648841744,0.02486604818136029,0.03850878189858853,-0.01172640395456137,0.04424886690653396,0.007546512962974816,0.009186351706036655,0.03274823159549389,0.028556319407720743
2016-04-20,0.02020202020202011,0.005586592178770999,0.01770618335727092,0.0001595779504190986,-0.005160706772260437,0.0134514641329333,0.008547032380524122,0.010329782022406198,-0.008050217326147413,-0.03500928825506289,0.025377207618635822,0.012524606678377737,0.0263678059669461,0.009606323836270692,0.010799493703756324,0.026657997399219813,0.0246067985794014,0.03701799485861179
2016-04-21,0.006206590808334633,0.00032679738562091387,-0.004858895960827447,-0.0033513815316922324,0.0003346924618514713,-0.002589795431452324,0.00446029884204302,-0.02831300378229562,0.0015835070737111323,-0.0165959203028343,0.021739130434782705,0.0037986019280618066,0.0006422754706385536,-0.0026268212556858073,0.008099280210062565,-0.025965801139962053,0.00891309730131229,-0.016856717897868134
2016-04-22,0.009986782200029465,0.02482848742241095,-0.0064577073015130715,-0.016253041495696507,-0.010036801810838991,-0.01720226616537679,0.007548827371298694,-0.006475135831624845,-0.014031632615643552,-0.012951346201858116,-0.006301105705298737,-0.019988333081635834,-0.020539133272864718,-0.01112024635004416,0.003418816460503571,-0.033159947984395366,-0.03116564417177914,-0.05799293998991428
