Date,ALI=F,BZ=F,CC=F,CL=F,CT=F,GC=F,GF=F,HE=F,HG=F,HO=F,KC=F,LE=F,NG=F,OJ=F,PA=F,PL=F,RB=F,SB=F,SI=F,TIO=F,ZC=F,ZS=F,ZW=F
2022-04-29,3049.75,109.33999633789062,2597.0,104.69000244140625,152.3300018310547,1909.300048828125,156.35000610351562,100.9000015258789,4.394999980926514,4.781700134277344,222.5500030517578,141.89999389648438,7.24399995803833,182.39999389648438,2302.800048828125,937.5999755859375,3.472100019454956,19.350000381469727,23.040000915527344,150.77000427246094,818.25,1708.25,1043.75
2022-05-02,3049.75,107.58000183105469,2632.0,105.16999816894531,157.16000366210938,1861.800048828125,161.4250030517578,99.875,4.255499839782715,4.204899787902832,216.39999389648438,135.1999969482422,7.474999904632568,177.75,2213.300048828125,930.5999755859375,3.5100998878479004,18.850000381469727,22.54400062561035,144.0800018310547,813.0,1674.0,1043.5
2022-05-03,2900.0,104.97000122070312,2615.0,102.41000366210938,153.3300018310547,1868.800048828125,162.39999389648438,99.7750015258789,4.270999908447266,4.082699775695801,218.1999969482422,135.3249969482422,7.953999996185303,184.14999389648438,2235.60009765625,956.5,3.501199960708618,18.6200008392334,22.621000289916992,144.0800018310547,800.75,1659.0,1033.75
2022-05-04,2958.5,110.13999938964844,2588.0,107.80999755859375,158.02000427246094,1867.0,162.25,102.5999984741211,4.328499794006348,4.197000026702881,221.1999969482422,134.8249969482422,8.414999961853027,178.5500030517578,2233.300048828125,978.2000122070312,3.6522998809814453,18.6200008392334,22.36199951171875,142.89999389648438,798.5,1669.75,1066.0
2022-05-05,2896.5,110.9000015258789,2519.0,108.26000213623047,152.02000427246094,1874.0,160.3249969482422,102.80000305175781,4.284999847412109,4.041299819946289,218.39999389648438,133.77499389648438,8.782999992370605,187.3000030517578,2175.300048828125,971.7999877929688,3.6586999893188477,18.780000686645508,22.399999618530273,144.89999389648438,803.75,1678.5,1096.0
2022-05-06,2831.0,112.38999938964844,2500.0,109.7699966430664,146.8699951171875,1881.199951171875,159.5500030517578,102.19999694824219,4.261499881744385,3.9542999267578125,211.60000610351562,132.75,8.043000221252441,190.14999389648438,2021.199951171875,954.5999755859375,3.759000062942505,19.15999984741211,22.325000762939453,136.91000366210938,792.25,1655.5,1097.0
2022-05-09,2740.75,105.94000244140625,2483.0,103.08999633789062,142.92999267578125,1857.0999755859375,159.8000030517578,100.875,4.192999839782715,3.83489990234375,206.3000030517578,133.5500030517578,7.026000022888184,185.8000030517578,2059.800048828125,938.5,3.641900062561035,18.65999984741211,21.781999588012695,133.30999755859375,784.5,1621.0,1083.25
2022-05-10,2743.25,102.45999908447266,2473.0,99.76000213623047,142.94000244140625,1839.9000244140625,158.9250030517578,101.07499694824219,4.1545000076293945,3.9321999549865723,204.0,132.39999389648438,7.385000228881836,176.35000610351562,2042.0,953.5,3.5415000915527344,18.540000915527344,21.389999389648438,131.89999389648438,786.5,1630.0,1083.25
2022-05-11,2769.25,107.51000213623047,2517.0,105.70999908447266,143.60000610351562,1852.5999755859375,158.14999389648438,100.92500305175781,4.212500095367432,3.951200008392334,220.10000610351562,133.5749969482422,7.639999866485596,168.5,2008.0999755859375,995.7000122070312,3.685499906539917,18.549999237060547,21.549999237060547,134.25999450683594,802.25,1650.25,1108.75
2022-05-12,2730.75,107.44999694824219,2461.0,106.12999725341797,145.52999877929688,1823.800048828125,156.875,100.0999984741211,4.105000019073486,3.916100025177002,215.0,131.64999389648438,7.738999843597412,164.4499969482422,1861.0,936.9000244140625,3.7916998863220215,18.639999389648438,20.756999969482422,131.97999572753906,813.5,1660.25,1174.5
2022-05-13,2774.0,111.55000305175781,2483.0,110.48999786376953,145.1999969482422,1807.4000244140625,157.875,100.0,4.180500030517578,3.9212000370025635,212.89999389648438,132.0749969482422,7.663000106811523,167.0500030517578,1918.0999755859375,936.4000244140625,3.9577999114990234,19.170000076293945,20.983999252319336,132.3300018310547,794.5,1723.25,1167.25
2022-05-16,2808.75,114.23999786376953,2505.0,114.19999694824219,150.64999389648438,1813.5,157.39999389648438,103.82499694824219,4.196499824523926,3.9075000286102295,225.8000030517578,133.1750030517578,7.955999851226807,175.5500030517578,2003.0,929.0,4.022900104522705,19.68000030517578,21.53499984741211,132.9600067138672,809.5,1656.5,1247.5
2022-05-17,2860.0,111.93000030517578,2513.0,112.4000015258789,148.4600067138672,1818.199951171875,157.1750030517578,105.1500015258789,4.239500045776367,3.799299955368042,228.1999969482422,133.0,8.303999900817871,175.3000030517578,2031.199951171875,947.0999755859375,3.941699981689453,20.0,21.73699951171875,132.61000061035156,800.75,1678.0,1277.5
2022-05-18,2831.25,109.11000061035156,2470.0,109.58999633789062,144.47000122070312,1815.9000244140625,155.85000610351562,106.0999984741211,4.182000160217285,3.668100118637085,218.60000610351562,131.5,8.368000030517578,168.8000030517578,1991.5999755859375,927.9000244140625,3.720599889755249,19.829999923706055,21.533000946044922,130.80999755859375,781.5,1662.75,1230.75
2022-05-19,2884.0,112.04000091552734,2457.0,112.20999908447266,147.6999969482422,1841.199951171875,154.125,105.30000305175781,4.284999847412109,3.7920000553131104,218.6999969482422,131.5,8.307999610900879,167.89999389648438,1977.800048828125,957.5,3.831700086593628,19.770000457763672,21.898000717163086,131.9199981689453,783.25,1690.5,1200.5
2022-05-20,2927.25,112.55000305175781,2429.0,113.2300033569336,142.27000427246094,1841.800048828125,153.39999389648438,108.875,4.281000137329102,3.7390999794006348,215.85000610351562,131.5749969482422,8.083000183105469,172.4499969482422,1939.199951171875,946.2000122070312,3.8369998931884766,19.950000762939453,21.66900062561035,133.66000366210938,778.75,1705.25,1168.75
2022-05-23,2933.25,113.41999816894531,2451.0,110.29000091552734,142.75,1847.800048828125,153.4499969482422,110.375,4.347499847412109,3.7688000202178955,215.75,132.77499389648438,8.744000434875488,176.60000610351562,1965.9000244140625,955.5,3.7976999282836914,19.770000457763672,21.722999572753906,133.99000549316406,786.25,1687.0,1190.0
2022-05-24,2874.5,113.55999755859375,2441.0,109.7699966430664,141.5399932861328,1865.0999755859375,154.5,109.0250015258789,4.325500011444092,3.7818000316619873,213.64999389648438,132.72500610351562,8.795999526977539,178.35000610351562,1985.9000244140625,946.7999877929688,3.811000108718872,19.75,22.062999725341797,133.30999755859375,771.75,1693.0,1154.75
2022-05-25,2848.5,114.02999877929688,2407.0,110.33000183105469,145.16000366210938,1846.199951171875,154.60000610351562,109.05000305175781,4.2769999504089355,3.8664000034332275,217.0500030517578,132.3000030517578,8.970999717712402,174.39999389648438,1988.5999755859375,933.4000244140625,3.831700086593628,19.68000030517578,21.860000610351562,133.27000427246094,772.25,1681.0,1148.25
2022-05-26,2833.25,117.4000015258789,2464.0,114.08999633789062,140.61000061035156,1847.4000244140625,154.5749969482422,111.0999984741211,4.255000114440918,3.9679999351501465,226.60000610351562,132.39999389648438,8.907999992370605,183.39999389648438,1992.800048828125,941.5,3.8773999214172363,19.540000915527344,21.94099998474121,132.97999572753906,765.0,1726.5,1143.25
2022-05-27,2850.0,119.43000030517578,2462.0,115.06999969482422,139.4199981689453,1851.300048828125,166.3249969482422,110.4000015258789,4.303999900817871,4.002900123596191,229.4499969482422,132.1750030517578,8.72700023651123,183.0500030517578,2044.699951171875,945.5,4.0157999992370605,19.610000610351562,22.059999465942383,133.1699981689453,777.25,1732.25,1157.5
2022-05-31,2763.5,122.83999633789062,2496.0,114.66999816894531,138.97999572753906,1842.699951171875,165.125,107.9749984741211,4.295000076293945,4.09089994430542,231.25,130.52499389648438,8.145000457763672,177.35000610351562,1994.800048828125,969.2999877929688,4.080399990081787,19.399999618530273,21.650999069213867,133.50999450683594,753.5,1683.25,1087.5
