Date,AGG
2016-11-04,86.8014144897461
2016-11-07,86.699951171875
2016-11-08,86.55950164794922
2016-11-09,85.75579833984375
2016-11-10,85.4046401977539
2016-11-11,85.24858856201172
2016-11-14,84.90525817871094
2016-11-15,84.9676513671875
2016-11-16,85.1549301147461
2016-11-17,84.83504486083984
2016-11-18,84.56192016601562
2016-11-21,84.63215637207031
2016-11-22,84.71017456054688
2016-11-23,84.41368865966797
2016-11-25,84.40584564208984
2016-11-28,84.70236206054688
2016-11-29,84.79598999023438
2016-11-30,84.46048736572266
2016-12-01,84.18215942382812
2016-12-02,84.4479751586914
2016-12-05,84.51836395263672
2016-12-06,84.50267791748047
2016-12-07,84.72159576416016
2016-12-08,84.56523895263672
2016-12-09,84.30724334716797
2016-12-12,84.22907257080078
2016-12-13,84.33853912353516
2016-12-14,83.87727355957031
2016-12-15,83.77562713623047
2016-12-16,83.83037567138672
2016-12-19,84.04925537109375
2016-12-20,83.9710922241211
2016-12-21,84.15091705322266
2016-12-22,84.15010833740234
2016-12-23,84.173583984375
2016-12-27,84.11092376708984
2016-12-28,84.24413299560547
2016-12-29,84.50269317626953
2016-12-30,84.67512512207031
2017-01-03,84.76129913330078
2017-01-04,84.78479766845703
2017-01-05,85.13743591308594
2017-01-06,84.85535430908203
2017-01-09,84.99638366699219
2017-01-10,84.97286987304688
2017-01-11,85.07474517822266
2017-01-12,85.1061019897461
2017-01-13,84.95723724365234
2017-01-17,85.24718475341797
2017-01-18,84.87882995605469
2017-01-19,84.65943908691406
2017-01-20,84.69074249267578
2017-01-23,84.92585754394531
2017-01-24,84.79263305664062
2017-01-25,84.5654067993164
2017-01-26,84.62027740478516
2017-01-27,84.69074249267578
2017-01-30,84.65160369873047
2017-01-31,84.85535430908203
2017-02-01,84.73600006103516
2017-02-02,84.78315734863281
2017-02-03,84.80669403076172
2017-02-06,85.05006408691406
2017-02-07,85.13639831542969
2017-02-08,85.37981414794922
2017-02-09,85.17567443847656
2017-02-10,85.15998840332031
2017-02-13,85.0343246459961
2017-02-14,84.84590911865234
2017-02-15,84.71239471435547
2017-02-16,84.8930435180664
2017-02-17,85.08146667480469
2017-02-21,85.0736083984375
2017-02-22,85.12857818603516
2017-02-23,85.26992797851562
2017-02-24,85.5839614868164
2017-02-27,85.42693328857422
2017-02-28,85.40337371826172
2017-03-01,85.00212097167969
2017-03-02,84.84481048583984
2017-03-03,84.90772247314453
2017-03-06,84.86837768554688
2017-03-07,84.75826263427734
2017-03-08,84.5536880493164
2017-03-09,84.2940444946289
2017-03-10,84.41995239257812
2017-03-13,84.27831268310547
2017-03-14,84.30976867675781
2017-03-15,84.79756164550781
2017-03-16,84.70317077636719
2017-03-17,84.88414764404297
2017-03-20,85.00997161865234
2017-03-21,85.18311309814453
2017-03-22,85.3011245727539
2017-03-23,85.32469940185547
2017-03-24,85.25390625
2017-03-27,85.45846557617188
2017-03-28,85.26173400878906
2017-03-29,85.45061492919922
2017-03-30,85.2932357788086
2017-03-31,85.35618591308594
2017-04-03,85.6730728149414
2017-04-04,85.59428405761719
2017-04-05,85.68887329101562
2017-04-06,85.68097686767578
2017-04-07,85.49175262451172
2017-04-10,85.6021499633789
2017-04-11,85.84654998779297
2017-04-12,86.0357666015625
2017-04-13,86.14615631103516
2017-04-17,86.09880065917969
2017-04-18,86.44573974609375
2017-04-19,86.31172180175781
2017-04-20,86.17769622802734
2017-04-21,86.20130920410156
2017-04-24,86.07520294189453
2017-04-25,85.7913818359375
2017-04-26,85.90174102783203
2017-04-27,85.98059844970703
2017-04-28,86.13037872314453
2017-05-01,85.9083480834961
2017-05-02,86.02686309814453
2017-05-03,85.93994140625
2017-05-04,85.86884307861328
2017-05-05,85.8846664428711
2017-05-08,85.71873474121094
2017-05-09,85.72663879394531
2017-05-10,85.75029754638672
2017-05-11,85.74242401123047
2017-05-12,86.05844116210938
2017-05-15,86.02686309814453
2017-05-16,86.13749694824219
2017-05-17,86.5799560546875
2017-05-18,86.5325698852539
2017-05-19,86.5325698852539
2017-05-22,86.47724151611328
2017-05-23,86.3113021850586
2017-05-24,86.46144104003906
2017-05-25,86.50096130371094
2017-05-26,86.46930694580078
2017-05-30,86.63526153564453
2017-05-31,86.72219848632812
2017-06-01,86.6825942993164
2017-06-02,86.96760559082031
2017-06-05,86.83301544189453
2017-06-06,87.00724029541016
2017-06-07,86.90430450439453
2017-06-08,86.81719970703125
2017-06-09,86.74591827392578
2017-06-12,86.74591827392578
2017-06-13,86.76969146728516
2017-06-14,87.04680633544922
2017-06-15,86.9913330078125
2017-06-16,87.04680633544922
2017-06-19,86.92802429199219
2017-06-20,87.06260681152344
2017-06-21,87.07845306396484
2017-06-22,87.11805725097656
2017-06-23,87.13389587402344
2017-06-26,87.21308898925781
2017-06-27,86.95175170898438
2017-06-28,86.98345947265625
2017-06-29,86.81719970703125
2017-06-30,86.70631408691406
2017-07-03,86.55158996582031
2017-07-05,86.59921264648438
2017-07-06,86.4326171875
2017-07-07,86.40087890625
2017-07-10,86.4405517578125
2017-07-11,86.5198745727539
2017-07-12,86.7817153930664
2017-07-13,86.6865234375
2017-07-14,86.77378845214844
2017-07-17,86.81341552734375
2017-07-18,87.01177215576172
2017-07-19,87.03560638427734
2017-07-20,87.05937194824219
2017-07-21,87.21011352539062
2017-07-24,87.13077545166016
2017-07-25,86.82135772705078
2017-07-26,86.9880142211914
2017-07-27,86.86106872558594
2017-07-28,87.03560638427734
2017-07-31,86.99591827392578
2017-08-01,87.23445129394531
2017-08-02,87.17085266113281
2017-08-03,87.34574127197266
2017-08-04,87.20263671875
2017-08-07,87.19466400146484
2017-08-08,87.11520385742188
2017-08-09,87.19466400146484
2017-08-10,87.28214263916016
2017-08-11,87.35368347167969
2017-08-14,87.31394958496094
2017-08-15,87.18671417236328
2017-08-16,87.34574127197266
2017-08-17,87.47295379638672
2017-08-18,87.41728210449219
2017-08-21,87.48091125488281
2017-08-22,87.4013900756836
2017-08-23,87.60018920898438
2017-08-24,87.48885345458984
2017-08-25,87.55248260498047
2017-08-28,87.58430480957031
2017-08-29,87.71150207519531
2017-08-30,87.69560241699219
2017-08-31,87.8148193359375
2017-09-01,87.61563873291016
2017-09-05,87.97416687011719
2017-09-06,87.8785629272461
2017-09-07,88.09369659423828
2017-09-08,87.99015045166016
2017-09-11,87.7511215209961
2017-09-12,87.6236343383789
2017-09-13,87.53598022460938
2017-09-14,87.58377075195312
2017-09-15,87.56783294677734
2017-09-18,87.52800750732422
2017-09-19,87.48019409179688
2017-09-20,87.40847778320312
2017-09-21,87.39256286621094
2017-09-22,87.45629119873047
2017-09-25,87.66349029541016
2017-09-26,87.63158416748047
2017-09-27,87.37664031982422
2017-09-28,87.38463592529297
2017-09-29,87.31288146972656
2017-10-02,87.36638641357422
2017-10-03,87.43824768066406
2017-10-04,87.41429901123047
2017-10-05,87.37435913085938
2017-10-06,87.24662780761719
2017-10-09,87.36638641357422
2017-10-10,87.37435913085938
2017-10-11,87.39035034179688
2017-10-12,87.49411010742188
2017-10-13,87.70968627929688
2017-10-16,87.62187194824219
2017-10-17,87.58992004394531
2017-10-18,87.4542236328125
2017-10-19,87.51807403564453
2017-10-20,87.26262664794922
2017-10-23,87.35842895507812
2017-10-24,87.17479705810547
2017-10-25,87.11890411376953
2017-10-26,87.0230941772461
2017-10-27,87.21466827392578
2017-10-30,87.4542236328125
2017-10-31,87.3983383178711
2017-11-01,87.4367446899414
2017-11-02,87.4847640991211
2017-11-03,87.56475830078125
2017-11-06,87.64476776123047
2017-11-07,87.66873931884766
2017-11-08,87.61279296875
2017-11-09,87.54872131347656
2017-11-10,87.19673919677734
2017-11-13,87.19673919677734
2017-11-14,87.28470611572266
2017-11-15,87.45271301269531
2017-11-16,87.35673522949219
2017-11-17,87.45271301269531
2017-11-20,87.40473937988281
2017-11-21,87.49275207519531
2017-11-22,87.64476776123047
2017-11-24,87.62871551513672
2017-11-27,87.62871551513672
2017-11-28,87.62871551513672
2017-11-29,87.41273498535156
2017-11-30,87.26875305175781
2017-12-01,87.51808166503906
2017-12-04,87.51004028320312
2017-12-05,87.59822845458984
2017-12-06,87.68644714355469
2017-12-07,87.5741958618164
2017-12-08,87.54212951660156
2017-12-11,87.51004028320312
2017-12-12,87.46997833251953
2017-12-13,87.7185287475586
2017-12-14,87.7425308227539
2017-12-15,87.7665786743164
2017-12-18,87.65438079833984
2017-12-19,87.3978042602539
2017-12-20,87.19735717773438
2017-12-21,87.27435302734375
2017-12-22,87.31446075439453
2017-12-26,87.38665771484375
2017-12-27,87.65935516357422
2017-12-28,87.5951156616211
2017-12-29,87.68338775634766
2018-01-02,87.5550537109375
2018-01-03,87.56304931640625
2018-01-04,87.50691986083984
2018-01-05,87.45081329345703
2018-01-08,87.4267578125
2018-01-09,87.18612670898438
2018-01-10,87.18612670898438
2018-01-11,87.22622680664062
2018-01-12,87.2102279663086
2018-01-16,87.23422241210938
2018-01-17,87.13803100585938
2018-01-18,86.94554138183594
2018-01-19,86.76107025146484
2018-01-22,86.7289810180664
2018-01-23,86.9375
2018-01-24,86.84931945800781
2018-01-25,87.07388305664062
2018-01-26,86.91345977783203
2018-01-29,86.76107025146484
2018-01-30,86.6247787475586
2018-01-31,86.69694519042969
2018-02-01,86.42523956298828
2018-02-02,86.16799926757812
2018-02-05,86.5136489868164
2018-02-06,86.26449584960938
2018-02-07,86.07156372070312
2018-02-08,85.9269027709961
2018-02-09,85.8143539428711
2018-02-12,85.83843231201172
2018-02-13,85.86260223388672
2018-02-14,85.57317352294922
2018-02-15,85.67769622802734
2018-02-16,85.84647369384766
2018-02-20,85.75808715820312
2018-02-21,85.48478698730469
2018-02-22,85.49284362792969
2018-02-23,85.7098617553711
2018-02-26,85.77412414550781
2018-02-27,85.58931732177734
2018-02-28,85.82240295410156
2018-03-01,85.89891052246094
2018-03-02,85.76195526123047
2018-03-05,85.7136459350586
2018-03-06,85.72974395751953
2018-03-07,85.7136459350586
2018-03-08,85.8505859375
2018-03-09,85.68948364257812
2018-03-12,85.73782348632812
2018-03-13,85.8505859375
2018-03-14,85.99557495117188
2018-03-15,86.00361633300781
2018-03-16,85.955322265625
2018-03-19,85.86669158935547
2018-03-20,85.72974395751953
2018-03-21,85.7216796875
2018-03-22,85.88282012939453
2018-03-23,85.88282012939453
2018-03-26,85.8505859375
2018-03-27,86.1003189086914
2018-03-28,86.14863586425781
2018-03-29,86.39834594726562
2018-04-02,86.31199645996094
2018-04-03,86.21510314941406
2018-04-04,86.24739074707031
2018-04-05,86.12625885009766
2018-04-06,86.32003784179688
2018-04-09,86.3927230834961
2018-04-10,86.32808685302734
2018-04-11,86.40079498291016
2018-04-12,86.20702362060547
2018-04-13,86.23124694824219
2018-04-16,86.24739074707031
2018-04-17,86.2716293334961
2018-04-18,86.02938842773438
2018-04-19,85.81945037841797
2018-04-20,85.58531951904297
2018-04-23,85.54493713378906
2018-04-24,85.43190002441406
2018-04-25,85.31886291503906
2018-04-26,85.46422576904297
2018-04-27,85.56914520263672
2018-04-30,85.58531951904297
2018-05-01,85.5124740600586
2018-05-02,85.5124740600586
2018-05-03,85.60953521728516
2018-05-04,85.66620635986328
2018-05-07,85.62579345703125
2018-05-08,85.52864074707031
2018-05-09,85.43155670166016
2018-05-10,85.62579345703125
2018-05-11,85.66620635986328
2018-05-14,85.58531951904297
2018-05-15,85.20497131347656
2018-05-16,85.10787200927734
2018-05-17,84.99451446533203
2018-05-18,85.21306610107422
2018-05-21,85.22113800048828
2018-05-22,85.22113800048828
2018-05-23,85.4558334350586
2018-05-24,85.69051361083984
2018-05-25,85.87661743164062
2018-05-29,86.44310760498047
2018-05-30,86.22459411621094
2018-05-31,86.15178680419922
2018-06-01,86.0455093383789
2018-06-04,85.84272766113281
2018-06-05,85.90764617919922
2018-06-06,85.71294403076172
2018-06-07,85.89952087402344
2018-06-08,85.77778625488281
2018-06-11,85.68862915039062
2018-06-12,85.71294403076172
2018-06-13,85.63182830810547
2018-06-14,85.85086822509766
2018-06-15,85.88327026367188
2018-06-18,85.89952087402344
2018-06-19,85.98871612548828
2018-06-20,85.82649993896484
2018-06-21,85.85086822509766
2018-06-22,85.93194580078125
2018-06-25,85.88327026367188
2018-06-26,86.02117919921875
2018-06-27,86.17529296875
2018-06-28,86.16719055175781
2018-06-29,86.24018859863281
2018-07-02,86.15812683105469
2018-07-03,86.3369369506836
2018-07-05,86.41818237304688
2018-07-06,86.50762939453125
2018-07-09,86.42633056640625
2018-07-10,86.36128997802734
2018-07-11,86.39381408691406
2018-07-12,86.49951934814453
2018-07-13,86.5807876586914
2018-07-16,86.48323822021484
2018-07-17,86.45073699951172
2018-07-18,86.42633056640625
2018-07-19,86.55642700195312
2018-07-20,86.38568115234375
2018-07-23,86.08493041992188
2018-07-24,86.20683288574219
2018-07-25,86.2149887084961
2018-07-26,86.16621398925781
2018-07-27,86.23126220703125
2018-07-30,86.14179992675781
2018-07-31,86.2149887084961
2018-08-01,86.12616729736328
2018-08-02,86.15876770019531
2018-08-03,86.34613800048828
2018-08-06,86.40322875976562
2018-08-07,86.2484130859375
2018-08-08,86.2484130859375
2018-08-09,86.37062072753906
2018-08-10,86.55803680419922
2018-08-13,86.60692596435547
2018-08-14,86.52545928955078
2018-08-15,86.64763641357422
2018-08-16,86.69656372070312
2018-08-17,86.7454833984375
2018-08-20,86.91655731201172
2018-08-21,86.8432388305664
2018-08-22,86.91655731201172
2018-08-23,86.86766815185547
2018-08-24,86.9654312133789
2018-08-27,86.85135650634766
2018-08-28,86.68839263916016
2018-08-29,86.6720962524414
2018-08-30,86.71283721923828
2018-08-31,86.70471954345703
2018-09-04,86.60829162597656
2018-09-05,86.5675277709961
2018-09-06,86.71449279785156
2018-09-07,86.40418243408203
2018-09-10,86.48583984375
2018-09-11,86.3388671875
2018-09-12,86.39603424072266
2018-09-13,86.45317077636719
2018-09-14,86.2898941040039
2018-09-17,86.2898941040039
2018-09-18,86.10206604003906
2018-09-19,85.93873596191406
2018-09-20,86.05306243896484
2018-09-21,86.11836242675781
2018-09-24,86.03672790527344
2018-09-25,85.99589538574219
2018-09-26,86.20003509521484
2018-09-27,86.25719451904297
2018-09-28,86.16736602783203
2018-10-01,86.14446258544922
2018-10-02,86.2426986694336
2018-10-03,85.83340454101562
2018-10-04,85.58782958984375
2018-10-05,85.39955139160156
2018-10-08,85.3668441772461
2018-10-09,85.48963165283203
2018-10-10,85.46508026123047
2018-10-11,85.71881866455078
2018-10-12,85.74334716796875
2018-10-15,85.68606567382812
2018-10-16,85.73519134521484
2018-10-17,85.56330108642578
2018-10-18,85.5059814453125
2018-10-19,85.43232727050781
2018-10-22,85.41594696044922
2018-10-23,85.52236938476562
2018-10-24,85.74334716796875
2018-10-25,85.66967010498047
2018-10-26,85.86614990234375
2018-10-29,85.7761001586914
2018-10-30,85.65331268310547
2018-10-31,85.61238098144531
2018-11-01,85.8287582397461
2018-11-02,85.57373809814453
2018-11-05,85.63134002685547
2018-11-06,85.63953399658203
2018-11-07,85.71357727050781
2018-11-08,85.55724334716797
2018-11-09,85.6642074584961
2018-11-12,85.8040542602539
2018-11-13,85.83696746826172
2018-11-14,85.8452377319336
2018-11-15,85.95207977294922
2018-11-16,86.09192657470703
2018-11-19,86.0837173461914
2018-11-20,86.05084991455078
2018-11-21,86.10839080810547
2018-11-23,86.0837173461914
2018-11-26,86.06729888916016
2018-11-27,86.09192657470703
2018-11-28,86.25645446777344
2018-11-29,86.29756927490234
2018-11-30,86.27293395996094
2018-12-03,86.41394805908203
2018-12-04,86.64482116699219
2018-12-06,86.85919952392578
2018-12-07,86.9746322631836
2018-12-10,87.0323486328125
2018-12-11,87.05707550048828
2018-12-12,86.99110412597656
2018-12-13,87.01586151123047
2018-12-14,87.04059600830078
2018-12-17,87.18900299072266
2018-12-18,87.44517517089844
2018-12-19,87.52776336669922
2018-12-20,87.44517517089844
2018-12-21,87.40384674072266
2018-12-24,87.461669921875
2018-12-26,87.2964096069336
2018-12-27,87.43688201904297
2018-12-28,87.7591323852539
2018-12-31,87.98216247558594
2019-01-02,88.04826354980469
2019-01-03,88.41179656982422
2019-01-04,88.14741516113281
2019-01-07,87.99871826171875
2019-01-08,87.9326171875
2019-01-09,88.00697326660156
2019-01-10,87.90779876708984
2019-01-11,88.03174591064453
2019-01-14,87.90779876708984
2019-01-15,87.92432403564453
2019-01-16,87.99871826171875
2019-01-17,87.9326171875
2019-01-18,87.86648559570312
2019-01-22,87.94086456298828
2019-01-23,88.03174591064453
2019-01-24,88.18046569824219
2019-01-25,88.13915252685547
2019-01-28,88.08956909179688
2019-01-29,88.32093811035156
2019-01-30,88.5191879272461
2019-01-31,88.78358459472656
2019-02-01,88.59972381591797
2019-02-04,88.525146484375
2019-02-05,88.7156753540039
2019-02-06,88.66596984863281
2019-02-07,88.7073974609375
2019-02-08,88.90617370605469
2019-02-11,88.81505584716797
2019-02-12,88.83165740966797
2019-02-13,88.67425537109375
2019-02-14,88.80679321289062
2019-02-15,88.87306213378906
2019-02-19,88.9227523803711
2019-02-20,88.9310073852539
2019-02-21,88.73224639892578
2019-02-22,88.95587158203125
2019-02-25,88.9310073852539
2019-02-26,89.0304183959961
2019-02-27,88.83990478515625
2019-02-28,88.68251037597656
2019-03-01,88.53890228271484
2019-03-04,88.64680480957031
2019-03-05,88.70494079589844
2019-03-06,88.83779907226562
2019-03-07,89.08692932128906
2019-03-08,89.20315551757812
2019-03-11,89.21145629882812
2019-03-12,89.37754821777344
2019-03-13,89.33600616455078
2019-03-14,89.20315551757812
2019-03-15,89.42735290527344
2019-03-18,89.4107666015625
2019-03-19,89.36092376708984
2019-03-20,89.7262954711914
2019-03-21,89.74290466308594
2019-03-22,90.19132232666016
2019-03-25,90.35733032226562
2019-03-26,90.37388610839844
2019-03-27,90.56491088867188
2019-03-28,90.5732192993164
2019-03-29,90.56491088867188
2019-04-01,90.15038299560547
2019-04-02,90.25025939941406
2019-04-03,90.08384704589844
2019-04-04,90.15038299560547
2019-04-05,90.21699523925781
2019-04-08,90.17539978027344
2019-04-09,90.22532653808594
2019-04-10,90.40010070800781
2019-04-11,90.29190063476562
2019-04-12,90.11709594726562
2019-04-15,90.10047149658203
2019-04-16,89.94232940673828
2019-04-17,89.93399047851562
2019-04-18,90.05050659179688
2019-04-22,89.94232940673828
2019-04-23,90.10047149658203
2019-04-24,90.30856323242188
2019-04-25,90.30023193359375
2019-04-26,90.48335266113281
2019-04-29,90.32516479492188
2019-04-30,90.38347625732422
2019-05-01,90.44187927246094
2019-05-02,90.24161529541016
2019-05-03,90.39183044433594
2019-05-06,90.50860595703125
2019-05-07,90.61707305908203
2019-05-08,90.60037994384766
2019-05-09,90.65046691894531
2019-05-10,90.66712188720703
2019-05-13,90.81731414794922
2019-05-14,90.89241027832031
2019-05-15,91.05094909667969
2019-05-16,90.94245910644531
2019-05-17,90.9675064086914
2019-05-20,90.84236145019531
2019-05-21,90.83403015136719
2019-05-22,90.98419189453125
2019-05-23,91.25116729736328
2019-05-24,91.28453826904297
2019-05-28,91.41805267333984
2019-05-29,91.44304656982422
2019-05-30,91.68504333496094
2019-05-31,92.11053466796875
2019-06-03,92.32798767089844
2019-06-04,92.24434661865234
2019-06-05,92.19412231445312
2019-06-06,92.17745971679688
2019-06-07,92.4366683959961
2019-06-10,92.19412231445312
2019-06-11,92.17745971679688
2019-06-12,92.29450225830078
2019-06-13,92.49525451660156
2019-06-14,92.47012329101562
2019-06-17,92.44503021240234
2019-06-18,92.69595336914062
2019-06-19,93.01375579833984
2019-06-20,93.17265319824219
2019-06-21,92.93008422851562
2019-06-24,93.09735870361328
2019-06-25,93.11412811279297
2019-06-26,92.90501403808594
2019-06-27,93.16424560546875
2019-06-28,93.12249755859375
2019-07-01,93.19120788574219
2019-07-02,93.3588638305664
2019-07-03,93.50969696044922
2019-07-05,93.11576843261719
2019-07-08,93.06547546386719
2019-07-09,93.04029083251953
2019-07-10,93.10739135742188
2019-07-11,92.76374053955078
2019-07-12,92.86429595947266
2019-07-15,92.99840545654297
2019-07-16,92.89781188964844
2019-07-17,93.14089965820312
2019-07-18,93.29177856445312
2019-07-19,93.18282318115234
2019-07-22,93.30016326904297
2019-07-23,93.20795440673828
2019-07-24,93.34210205078125
2019-07-25,93.19957733154297
2019-07-26,93.21633911132812
2019-07-29,93.25823974609375
2019-07-30,93.2498779296875
2019-07-31,93.29177856445312
2019-08-01,94.0227279663086
2019-08-02,94.05635833740234
2019-08-05,94.46802520751953
2019-08-06,94.72003936767578
2019-08-07,94.6696548461914
2019-08-08,94.76203155517578
2019-08-09,94.63606262207031
2019-08-12,94.98052978515625
2019-08-13,94.84609985351562
2019-08-14,95.14009857177734
2019-08-15,95.57701873779297
2019-08-16,95.50142669677734
2019-08-19,95.24935913085938
2019-08-20,95.50982666015625
2019-08-21,95.45942687988281
2019-08-22,95.20732879638672
2019-08-23,95.59384155273438
2019-08-26,95.55181121826172
2019-08-27,95.85428619384766
2019-08-28,95.86270141601562
2019-08-29,95.8038558959961
2019-08-30,95.88788604736328
2019-09-03,95.86515808105469
2019-09-04,96.03360748291016
2019-09-05,95.62093353271484
2019-09-06,95.72200012207031
2019-09-09,95.31779479980469
2019-09-10,94.8040771484375
2019-09-11,94.8209457397461
2019-09-12,94.66934204101562
2019-09-13,94.10517883300781
2019-09-16,94.35782623291016
2019-09-17,94.50094604492188
2019-09-18,94.61041259765625
