year,A,AAL,AAPL,ACN,ADBE,ADM,ADP,ADSK,AEE,AES,AFL,AIG,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,AMAT,AMCR,AME,AMP,AMT,ANET,AON,AOS,APD,APH,APO,APTV,ARE,AVB,AVY,AWK,AXON,AZO,BBWI,BBY,BDX,BEN,BF-B,BIIB,BK,BKNG,BR,BRK-B,BSX,BWA,BX,BXP,CAG,CAH,CAT,CB,CBOE,CCL,CDNS,CDW,CFG,CHD,CHRW,CHTR,CINF,CL,CLX,CMA,CMCSA,CME,CMI,CMS,CNC,CNP,COO,COR,COST,CPB,CPRT,CPT,CRL,CSCO,CSGP,CSX,CTAS,CTSH,DAL,DD,DE,DECK,DG,DGX,DHI,DIS,DLR,DLTR,DOV,DPZ,DTE,DVA,DXCM,EA,EBAY,ECL,EFX,EG,EIX,EL,ELV,EME,EMN,EMR,EPAM,EQIX,ERJ,ES,ESS,ETN,ETR,ETSY,EVRG,EW,EXPD,EXPE,EXR,FAST,FDS,FDX,FE,FFIV,FI,FICO,FIS,FITB,FMC,FRT,FSLR,FTNT,GE,GEN,GIS,GL,GLW,GNRC,GPC,GPN,GRMN,GWW,HAS,HBAN,HCA,HD,HIG,HII,HLT,HOLX,HON,HPE,HPQ,HRL,HSIC,HST,HSY,HUBB,HUM,IBM,ICE,IDXX,IEX,IFF,ILMN,INCY,INTU,IP,IPG,IQV,IRM,ISRG,IT,ITW,IVZ,J,JBL,JCI,JKHY,K,KDP,KHC,KLAC,KMB,KMX,KO,KR,L,LDOS,LEN,LH,LIN,LKQ,LLY,LNT,LOW,LRCX,LULU,LUV,LVS,LYB,LYV,MA,MAA,MAR,MAS,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MKTX,MLM,MMC,MMM,MNST,MOH,MPWR,MRK,MSCI,MSFT,MSI,MTB,MTCH,MTD,MU,NCLH,NDAQ,NDSN,NI,NOW,NRG,NSC,NTAP,NTRS,NVR,NWS,NWSA,NXPI,O,ODFL,OMC,ON,ORLY,PANW,PAYC,PAYX,PCAR,PCG,PEG,PEP,PFG,PG,PGR,PH,PHM,PKG,PLD,PNR,PNW,PODD,PPG,PPL,PRU,PTC,PWR,PYPL,QRVO,RCL,REG,REGN,RF,RHI,RJF,RL,RMD,ROK,ROL,ROP,ROST,RSG,RVTY,SHW,SJM,SMCI,SNA,SNPS,SPG,SPGI,SRE,STE,STT,STX,STZ,SWK,SWKS,SYF,SYK,T,TAP,TDG,TDY,TECH,TEL,TER,TFX,TGT,TJX,TKO,TMUS,TPR,TRMB,TROW,TRV,TSCO,TT,TTWO,UAL,UDR,UHS,ULTA,UNP,UPS,URI,V,VEEV,VMC,VRSK,VRSN,VRTX,VTR,VTRS,VZ,WAB,WAT,WBD,WCN,WDC,WEC,WELL,WM,WMT,WRB,WST,WY,WYNN,XRAY,XYL,ZBH,ZBRA,ZTS,FTV,LW,VST,INVH,IR,MRNA,CRWD,DOW,FOX,FOXA,UBER,ABNB,CARR,DASH,OTIS,PLTR,APP,COIN,HOOD,CEG,GEHC,KVUE,VLTO
2016,0.002068870756371248,0.0017505543216170267,0.002953355916908737,0.0025093986058453105,0.002002756899068077,0.0021123578070742846,0.002775324737584583,0.0014661881826699016,0.005101330057157747,0.0019337423994576868,0.0033618928634441196,0.0023454144202002497,0.003186846199832876,0.0027003531194949955,0.0017137814252808112,0.001906951382410884,0.00195539661928524,0.0021103792960912257,0.004194462450297376,0.0021008230747838895,0.0017367928448667642,0.0,0.0026817089361864297,0.001575205667469801,0.0027010874526741525,0.0017399978244393636,0.0031892379561614973,0.0019524714287888138,0.002615077613126976,0.0028246886934371962,0.0022675517771707844,0.001608760897583864,0.002676557770559618,0.0038088972964733163,0.002443510746157798,0.004716602767578108,0.002255511997902022,0.0036748408200550707,0.0027470652567143723,0.003058505884309973,0.003200321357218241,0.0016186490656550521,0.003250558974062117,0.002243304947975168,0.0021290880829181466,0.0019106598502597143,0.002859619758077137,0.003172516608132959,0.002521633078497605,0.0015306623643137195,0.001480604720472273,0.0025977339418007043,0.0034984946020677637,0.002679879504452775,0.002130361558676276,0.003087213470583856,0.006070791918696821,0.00216335812084224,0.002393194297409683,0.002478883912900183,0.002113324592647314,0.004348305602721321,0.005759868929453345,0.0026331118317993382,0.0030157953815717806,0.003776010994949864,0.006668640282126061,0.0017496301585660896,0.003612469715930585,0.004451386465894946,0.0022765875243739137,0.006708250099177337,0.002116248835643068,0.0030695621995851905,0.0030637437153266064,0.003916824583161656,0.004852345555218586,0.004607822691124866,0.0026845594800649743,0.0034398468433073787,0.0024707609594493887,0.002722889194243127,0.0018318400792530832,0.0021470295458676414,0.003080163809262884,0.002206741313743499,0.0018744134229611218,0.00320013025301386,0.0032839231647355123,0.002309708485856671,0.0036280312948468608,0.0027946671187713025,0.001744340662491963,0.003309821257436696,0.0031725435395038746,0.0030424545937084964,0.0022383719164355397,0.003049305685777696,0.005443348881126524,0.0030039590240457667,0.001750250531106795,0.0034489306371729613,0.002563970446499476,0.002534128798564221,0.0022120327628987954,0.004403677626763392,0.006351903351855097,0.0031116060661725334,0.002583818203174648,0.002184017496651985,0.002414263863298944,0.0024199699985671718,0.0020749242612785298,0.0025109189050889344,0.0021472224826887534,0.005889529265623509,0.0037663250749571994,0.002196411721766603,0.004384449713284951,0.0015050598142799048,0.008756577166001174,0.0023403043881876397,0.003908696334216867,0.0023325995332641788,0.0039466204882973865,0.0025987318971616743,0.002447042271785234,0.00219491996022127,0.0034210601087008062,0.002705385889433743,0.0026760714814263583,0.0017893866038589557,0.002648388528783734,0.001827805791165359,0.001725505643444532,0.0035765579267170774,0.0016431567447156975,0.0018638484261624757,0.0028450811654904483,0.002808956388670402,0.0038896974022370676,0.002631061592710038,0.0023339635999425224,0.00197422464031678,0.002705863159206129,0.001746592322922263,0.00217464534081711,0.0034654949403638605,0.0031356770562877734,0.0021342012194855427,0.0027177852095652787,0.0028903849604288547,0.002360519816494325,0.003121116125918064,0.0020686416444715334,0.002376481726842711,0.0028395663858223627,0.0016726789867211435,0.0018262406723346552,0.003931972946882324,0.002939307392925559,0.0018303394454631456,0.004041539443269133,0.002694968874514151,0.0033144570531436477,0.0030297173105751983,0.0035078547874298786,0.0025537222862014753,0.002613140782033937,0.0026055505641840223,0.001704783796085562,0.0014890412449943813,0.002470005162503571,0.0021318891103352115,0.0024249204299225946,0.002623240622618399,0.0025373434172329284,0.0034462250391095886,0.0027611969277339336,0.0028053785346109274,0.0014009030755730326,0.0021343734214754675,0.001880967506183562,0.0030750213816022353,0.002872129254510911,0.0047125051682598874,0.005756183283852748,0.0030187878269398523,0.0031348442618134758,0.004503450853567589,0.0017474729524859206,0.004430352347166323,0.005600966467880906,0.0028045640241439874,0.002448919444878207,0.0019324605519714312,0.0026348757587563235,0.002919051023757675,0.001982209207834901,0.0038447553787530645,0.005172170035587226,0.002793459337261263,0.0018561340584216826,0.0027994237149352526,0.00218551857054576,0.001976121817701345,0.002065919028711232,0.0021154249043077067,0.002411371842724385,0.004000735819047668,0.002230195576134849,0.001861300131408321,0.0022139149072548845,0.002856981989700886,0.0017413179655248901,0.002005864444611198,0.0036383120532428657,0.0018921910589954408,0.00167280003094782,0.0019832422831226435,0.004578788398393287,0.0029601416093845492,0.0021515357588596067,0.003188663269025468,0.003540270322393447,0.0033910777872802594,0.0021828456337204443,0.0020890471041275826,0.0034013554079468065,0.0024444296183626043,0.0023177385435822037,0.0032126091056914777,0.0022956027633300033,0.0020340755613534084,0.0024224091876513952,0.0011785249608529758,0.0016745811376052988,0.003227785718224265,0.0019469767712686215,0.004232115461056898,0.001613890463271276,0.0013322768241047563,0.0023495176050020977,0.001873485884074667,0.0019233135572257914,0.0034401673711888688,0.002089667428479411,0.0020466807303127065,0.001718953570234777,0.004924718682535974,0.002209336607828254,0.0025347457263035366,0.0014845322369356872,0.0036509783032507427,0.0017698100732032778,0.0015864705983401704,0.0027278727157651296,0.0020649274961283596,0.005202480787257763,0.004473217335237144,0.004746819502579351,0.0016939100780278267,0.004865388363909085,0.0037607868392526334,0.0023551852322017124,0.0019940685580485348,0.002096570150183929,0.0023433776013850978,0.0019824596975354415,0.005734848184678067,0.0016082403838496389,0.0020386311054323217,0.0037917603527520133,0.0017937379381106897,0.0020192358368840485,0.0021383519239092943,0.002470411102422749,0.001356746504374194,0.0016107404037029724,0.003650014207568544,0.002098307885141654,0.0016744584867496122,0.0019960185506541226,0.0018565050000104294,0.0023339979971545703,0.003284868100562289,0.002212741593511591,0.002889407031002814,0.0027392209593059846,0.003137212893840288,0.004176680917822018,0.002121282029350132,0.002732476347418582,0.004622711347620832,0.0017059054725430363,0.0024493867175443933,0.00257928466220291,0.003201240227313281,0.0019991239089519114,0.003938818951116345,0.0023820307816638103,0.0017476456832824097,0.0014008670172717351,0.0033371619761145875,0.002496942491459203,0.0014020361866397802,0.0019616834750316855,0.0035682224281028676,0.005282663792410657,0.0029423020510369133,0.0024319583042962186,0.001921551165333731,0.003216687976107562,0.002125056628400935,0.001966307106576764,0.002901196189908817,0.003950427489581258,0.0029392707816321894,0.0022215760882463315,0.0020635872066498188,0.0022098769791815778,0.001897167751849583,0.002127628278708207,0.003268051311759742,0.003185991315986015,0.0018671333510580635,0.002524489402083378,0.0016352475499566315,0.00345083732744875,0.0025359057381083698,0.0023520747533553803,0.0026751517506566607,0.003856812018523339,0.0013787727701351962,0.002329444604600721,0.0018179187749204212,0.0023058099547138356,0.003139383268465134,0.0024870558804507455,0.001720604144109883,0.003111498629154313,0.0018002042542952644,0.004436767635841993,0.0021660438129473443,0.0027989683011922003,0.0018807246683734183,0.004213759116426099,0.0013110080454542537,0.006580554885895338,0.002957975192744933,0.004765136391509155,0.0053406412434377605,0.003119461964631814,0.002883820088473126,0.0019070206593281088,0.0018411384930820131,0.003111204448055386,0.002577836198879539,0.002849886060276314,0.0017447925892599228,0.002989177929134573,,,,,,,,,,,,,,,,,,,,,,,
2017,0.0019434590732513627,0.0014122635061590914,0.002805252055865777,0.002783394633797394,0.002117177428694735,0.0034685372779256225,0.002406659531267751,0.001351771116303851,0.005364270881667734,0.0031733800420782506,0.003421389448993275,0.0038056381137199194,0.0025710034243077943,0.0027268736256863576,0.0019406716253880035,0.0019102040204376659,0.0018716773879492374,0.0016799078724141709,0.00388277526340241,0.0023712607640462083,0.0015238407012258082,0.0,0.0022892966976810155,0.0016502585487625878,0.006117347876059108,0.0013476972879783843,0.003771572174184325,0.001794910918929012,0.0023717918333071193,0.002434659756418286,0.0018732934700696215,0.0018732423399261185,0.0037016166534098393,0.004281596660825801,0.0035261962648877087,0.004172716994095775,0.002450406883349324,0.0031619787894347005,0.0013047636551830665,0.002002270659415573,0.004160586790651795,0.0018753563463832258,0.003994036781889369,0.002544506465817361,0.0022209429565934547,0.0032220390546347268,0.0021126355890650076,0.0028046676697546014,0.002889387808516259,0.0015463804155044323,0.0019089758383833344,0.003908108320425579,0.003125239238623265,0.002322106473721637,0.002001740294125597,0.003370069109326628,0.003883214399958293,0.002545766886745121,0.0023651597745568157,0.001827879038956805,0.0015750559837066685,0.003758150025741675,0.00274697386033965,0.003866062694772297,0.002388082370716939,0.00547160649250952,0.0038854045627374884,0.0017166946600018515,0.0032612337165464516,0.0027921381277847142,0.0019205130841344596,0.006778449329921313,0.0022043746249456537,0.0036199599377655157,0.0029900243086920615,0.0021967903081260413,0.0029047236767153666,0.004043286648296995,0.00213554756783413,0.004008592848402085,0.002380676920834316,0.0022257528543667866,0.0025315056108537494,0.0027396066131259935,0.0018695021606276669,0.0022591228195421287,0.001396206025409269,0.0022002214800368406,0.0022156692384986136,0.0023305964837908844,0.002058130573803491,0.0024431271062666997,0.0022101108964925945,0.005316101824470363,0.0030244113178663646,0.0020505027957369642,0.001817591769279141,0.0026992690883495167,0.005943940133507767,0.0023853886974044333,0.0015473763725764556,0.0019318149723483353,0.003086679888833962,0.003162640657706516,0.003299862733668998,0.003346746610603704,0.003002488729888942,0.0035061121990261814,0.00305911179265611,0.001534615041727873,0.0018837460390827814,0.0022532029936429858,0.0020137078122136284,0.004036468778085921,0.0018703705685858085,0.009506245708694478,0.0043066619213649945,0.002072343170792402,0.00457321951585766,0.0022631306104679205,0.0077095299720087804,0.002127130020052367,0.0023560817206373223,0.002209272149263851,0.008326165915791392,0.0019215834265086161,0.002259011815336512,0.0018628383190217753,0.006065654718743126,0.0019644922063040827,0.0024625699495483674,0.0018304841660441683,0.003490851893729445,0.0019861022852402685,0.0019060941616619376,0.003348783620924357,0.001669341025155012,0.0018354855845231482,0.00341489056630276,0.0019418621313180308,0.0028374625160311868,0.0026291489764345495,0.0017582901914929133,0.0016900263822979095,0.0025660753860636838,0.0024970487316262144,0.002399002516664023,0.0026376763545162565,0.0024234696942376506,0.0016386699966440107,0.0024216987237584997,0.0034890376747007284,0.0033858264269396314,0.0023539384645497085,0.00205187859046743,0.002531310021772082,0.0029308693768306583,0.0022178355447058707,0.002430107286413142,0.002685781520310947,0.002255100860148376,0.0018567923005333388,0.00462020283635932,0.0020720755040440943,0.004403673071901986,0.004464466464040834,0.0034819566221588522,0.002049218395335765,0.0018318917521923555,0.0026847693846584245,0.0021177546264499456,0.0028126521024840535,0.002485520753505093,0.0019984984278076166,0.0020703066304308786,0.0031666125376308483,0.002647967421891797,0.0027360772322812285,0.002185060783500078,0.0019039559902374653,0.0014687589775385834,0.0017690630877318589,0.0017620184497912977,0.0019035696919640491,0.0031372023830000544,0.0030992084117459477,0.004190345059822794,0.0035037771080740163,0.0017446948275381137,0.0037842786393988332,0.0018539217045661326,0.009944543493354253,0.0022726364857624357,0.003195878839530645,0.001881178956419423,0.0021275786531734474,0.002681528746272163,0.0023045448367203353,0.0020310276860722168,0.005075948562864256,0.005105454507177255,0.002082170018593991,0.0015692604309763508,0.002171852529378388,0.001769028450699715,0.0021669531893900615,0.002068546118638344,0.0027386777766520176,0.0023726495357445027,0.0038613194599442526,0.002140820022900054,0.0017349797615966952,0.0017660430157073017,0.00216552213993771,0.002395606006162071,0.0026330481564522416,0.003384298696404516,0.00223243581353602,0.0018912114695589877,0.0026412317468052994,0.0030552230977848108,0.0018695590328708627,0.0015579590257025764,0.003423217798584429,0.0037203308394763816,0.0037422105036330694,0.0031188486475633025,0.001612554758138636,0.004286262525176313,0.0019807500010367005,0.0024822738616862663,0.002195775444599346,0.0021149087582742455,0.0021287916292009037,0.0022341055232648946,0.0016718319087382883,0.0018362598932275755,0.003490844420641846,0.0024508945485805012,0.003705908860968254,0.0016635116987292955,0.0016185315529598256,0.001775344868106913,0.0015019635370572472,0.0022615053517414992,0.0025170053039012016,0.002109447972447844,0.0020127198383132856,0.010986075789778532,0.003802198391323772,0.0016449771502072203,0.003220544436409389,0.001293388038835216,0.0026189224556192603,0.0021589992184289845,0.001320469879271671,0.002622110256056812,0.001793442774538037,0.004910248285704513,0.005032389088914928,0.005436508586602977,0.001818138385219649,0.006077586926932357,0.0037093434859791544,0.0017399941770648672,0.0021636680302446103,0.0019606807482454897,0.002429215251799449,0.001872525160624578,0.004819674190422404,0.0015248867146254081,0.0023010199429443177,0.006691827219190099,0.0019302138151045677,0.001547531250533107,0.0016264625670973029,0.0018584093310865762,0.0015659458752828393,0.002008609102139414,0.003803814256705515,0.0036067650510470356,0.002086408890839551,0.0015998659353926347,0.0016645404086424356,0.002722857924729072,0.001779387640940431,0.00159316059186098,0.002252931908894709,0.0020489876237328748,0.0029663484235025544,0.0033068494236603557,0.002433168412817134,0.002362517721890557,0.00280906216619623,0.001630024753063935,0.002261532828526573,0.002568778765271427,0.0043101735249019835,0.0023150316559895985,0.004558918901336712,0.002473693453270184,0.002147794293959492,0.0014129420879635806,0.005023192409070011,0.0023143676358598287,0.0016014534281472066,0.0014964999040106978,0.0027198971108084715,0.004060445929039763,0.003443305270060348,0.0019472387538424668,0.0015083897575022059,0.0026621501543653116,0.0017933379330205082,0.001743265313514764,0.0018956643630845748,0.0025199399207031935,0.0035275026944449335,0.001970902038627359,0.0023202207321952875,0.002821225842155071,0.001706997794682512,0.001963902259157222,0.004537381979009727,0.003222596537612666,0.0019360081389730524,0.0017812706492627433,0.0014803949484677565,0.004615770306097941,0.0025968269954757166,0.0031194624865027143,0.002047978638698291,0.002359023435129665,0.0014031678364645394,0.00279829383001489,0.0014872122626698812,0.0016393621355368724,0.002407952254407202,0.0027730992310344357,0.001994902136756063,0.005633430781583928,0.0030287549133494267,0.004297297199328011,0.002323046227822911,0.002598097476936542,0.002727744626428787,0.0032533120040957528,0.0016333984094876331,0.005604522099462938,0.004727712167486317,0.0037013398828330806,0.0040680687127799976,0.003314020279557861,0.0021766619520135764,0.002316415665712715,0.0022440493863537326,0.0029459722964070545,0.0020804789663537537,0.0027953701849766613,0.0016131521014682922,0.0030091280430854525,0.0022309280281045565,0.003468224989286431,0.002993949145234886,,,,,,,,,,,,,,,,,,,,
2018,0.002046880706805505,0.0016496174486494162,0.0019662828889912293,0.0020670550084409683,0.0015161238561809244,0.0029655686010696906,0.0021552740167989854,0.0014608268240187165,0.0057337589366662145,0.003211200163416891,0.0031483278441691593,0.002929756802108449,0.0027945383666809964,0.0029914872929590083,0.0018565099080972264,0.0022161778550077375,0.0014001619437064503,0.0022371129943001035,0.002790739714150111,0.0023326486761491455,0.001452370815382093,0.02065104309074143,0.0020819292450408307,0.001711679858513761,0.003867270392117999,0.0015149416055013174,0.0030224253097524316,0.0021687588547975047,0.002425139698553816,0.002347501935314471,0.0022615576910155148,0.002159448678439583,0.0029690533173842818,0.0036003863941024756,0.002441021210800748,0.004511181138167966,0.0022197151386652977,0.004331708592243107,0.002229423654813847,0.0019122621946488566,0.0024150747457922163,0.0021870366536488606,0.0027061451421716252,0.0023154461746141683,0.002777779386983221,0.002431187850892086,0.0025418171418529604,0.0021426905281904654,0.0018584719586457385,0.0019652222259484483,0.002394446910971165,0.0029783114743009206,0.0031356040571026405,0.002397084259245934,0.0015479879416291607,0.00309830055881678,0.00448119960545243,0.002592924290945129,0.0021210951750816383,0.002303699730484075,0.002267657534876586,0.003669956953826664,0.0027756346858056006,0.0023048865330060576,0.002827469280614286,0.0036463254932526004,0.003397210865961125,0.002463887898997821,0.002275333956746631,0.0036224375447908245,0.002346083734872001,0.006551422710422675,0.0020969937918344336,0.00447689650473635,0.0021728780932295092,0.002422288935754119,0.002530772068911121,0.0050502277610369704,0.0021331051650191235,0.0035982713323828245,0.0019074840420152462,0.0017865654486307618,0.0025949510574467907,0.0019452172487353064,0.0022158541537415375,0.0026019524804266232,0.0023143839531950387,0.0017923024962760862,0.0017249335382873107,0.0024070076333648216,0.0024580659568273788,0.002923652136061188,0.0023025472860600106,0.002593498108615872,0.0031284650921889544,0.002650296639306536,0.002368556414402403,0.0027932689754498904,0.008057398594001088,0.0022580354111645623,0.0020795234611865267,0.0021414534402003408,0.0024604312980169665,0.0028182343771791145,0.0030317355846195926,0.0038265476253302893,0.004135831684284886,0.0024572905679403536,0.002694727242755079,0.0024865290792795937,0.002195543660880347,0.002030884029443034,0.0017750447572964614,0.0032548298008038797,0.003223477841846204,0.005907227385967722,0.003890527960064323,0.002277644731006169,0.006771394254994577,0.0015068008435279614,0.006928117843342655,0.002001733132814783,0.0022620992955003586,0.003224845931328813,0.004081945954526752,0.002309983324821992,0.0026512730258273086,0.0018612085273413451,0.005758788979400002,0.00223080309532103,0.0027029606872425276,0.0018645151691152907,0.0024906496834727794,0.002737611142707683,0.0021507032858071487,0.003472068828617503,0.0018880917205599415,0.0018504948870648793,0.002936083265934133,0.002459597903981536,0.0044309850561704035,0.002520535591704181,0.001880295109062933,0.0020561220898073847,0.0030393285466747805,0.0019307587166567243,0.002930625652364674,0.002687379641952576,0.0034320814805609717,0.0026444295691739465,0.002512913558693158,0.0021841660882253176,0.0026970436138605593,0.0022925592170768925,0.0024909344586449907,0.0023228053412869413,0.002462781386530737,0.0018618736269210652,0.001769883902502563,0.0035686210782528947,0.002672020605326091,0.002610047240505476,0.004395374993356907,0.0022244965059305534,0.0030906099594485985,0.0023568418229482097,0.002877130559887612,0.001755041811674083,0.0022930388808060525,0.00275512009782086,0.0014477536029214389,0.0017057655865908587,0.0018279170900186625,0.002102309889394255,0.002619301660652999,0.0022409420485999224,0.00277174570622225,0.0016337132623813015,0.002317479992838308,0.0021333403537692557,0.002167660564659764,0.001982811739848262,0.002425208681432695,0.0022636357919007402,0.002971084715288381,0.0043605023210856915,0.008998601037410084,0.0027184620430063524,0.0014881355703757243,0.0036012960565525404,0.0024701492706660816,0.004122731227168137,0.0032799335075917096,0.0025129995162304314,0.0023998245507569523,0.0023529198190964367,0.0027092624263243847,0.002504999431410661,0.0025228061582238484,0.0029730369678442983,0.0064780008635250165,0.0020359548117024947,0.0014471508295867143,0.0020095320423918137,0.002589322152248482,0.0020809749550993336,0.0023281098530763453,0.001899233790453054,0.0018186857699189582,0.0034200126063794038,0.002315396022636725,0.002074129945315621,0.0017781296655040892,0.002960223329195883,0.001984252569176741,0.0032280007233155363,0.002655656671212032,0.0022457352625504783,0.0016730013266394326,0.0023541220645738083,0.003404344262867604,0.00791602414231613,0.002590438806665272,0.003090004989565863,0.0019952939461315307,0.002192590490244341,0.002219771772372922,0.0014692054508545019,0.0031553519313243096,0.0020332438079570703,0.0016568510848326897,0.0027960977563964698,0.00287385281258485,0.001784248307610672,0.002072745832431154,0.0013548872947250171,0.0020588333504443865,0.0028030805466750025,0.00217913862712196,0.007701342892390119,0.0015870111565625298,0.0026331823553127575,0.002037858436339369,0.001725006309594338,0.0021518464052737328,0.002676845772760636,0.002451150351128922,0.002403395677382977,0.0021475327092506658,0.003737233308937914,0.001929732624125513,0.0034152496857535386,0.0014616539649998182,0.002563500742109768,0.0022725324655688273,0.0015064390143351616,0.0024483083574428147,0.0021458193096768677,0.0027793621711137482,0.005892555666359472,0.004170829875012581,0.0021280176190561846,0.003998252592359803,0.002406961449879373,0.001923574540498001,0.002591738335297291,0.001978433666236986,0.002855880931360735,0.0025532097806516526,0.006107676989092481,0.0020717310758853326,0.00258842096306611,0.006401477013156462,0.0020097025925634483,0.0018290405421612298,0.0020686948250175524,0.0017281390654687195,0.0018342251555228523,0.0019205962729012553,0.0034163195405128863,0.0020658891077350466,0.002351116064267966,0.0018762767816397953,0.0018813224664172503,0.002141893685460409,0.002463750561694644,0.0019251988930813753,0.002574539704721946,0.00219823195153206,0.002332984801491726,0.0036172736440006803,0.0019045208374450875,0.002398950920437514,0.004547188877271798,0.0022218127917189925,0.002500011785184201,0.0021989483070962482,0.0035566652435819867,0.0021816616179439457,0.005952472865140968,0.0026040898430584832,0.002095769108528723,0.001810102411522429,0.0033262367565062736,0.001942766775987251,0.0018640677604372226,0.002312246726580425,0.002351105470158936,0.0031597136591191267,0.002984163949836389,0.002146466688586261,0.0021730538709114405,0.002311173348477232,0.0022563657982561623,0.0016856570877824958,0.0021890973544935904,0.0026487505958118517,0.0031127615385219817,0.0020475918722168795,0.0026168536208280744,0.0023731499944929075,0.0017698413991686169,0.0018518440810087395,0.0027267595189386295,0.002318844333424864,0.0021669963911876704,0.0016644611617343506,0.0024217393938214243,0.003503429930092854,0.0032146444276471803,0.0027191272578483013,0.0021240427744480274,0.002219528672055065,0.0013765509752730377,0.0019042057596443708,0.001568815732129511,0.0021144973306970786,0.002594048674470451,0.002251009337888062,0.0017765540194120426,0.004632621942810098,0.0020590631827053806,0.004137934679186782,0.0024378689355837127,0.002310976909986071,0.0024841371368205037,0.0032394465440174183,0.001724800135720505,0.006701158659536356,0.0039033874906508528,0.0030669727170807336,0.0029742410161687736,0.0034246267647613225,0.002548180711433647,0.0028357835686816223,0.001980372935816142,0.0032441878661969184,0.002137344335493468,0.0023813955402217754,0.0017150006503512472,0.0020945030099616966,0.002337533206172454,0.004023522448737873,0.002923907752345529,0.003969572343663649,0.001854506440432172,,,,,,,,,,,,,,,,,,
