Date,AAVE-USD,ADA-USD,ATOM-USD,AVAX-USD,BCH-USD,BNB-USD,BTC-USD,DASH-USD,DOGE-USD,DOT-USD,ETC-USD,ETH-USD,FIL-USD,ICP-USD,LINK-USD,LTC-USD,NEAR-USD,SHIB-USD,SOL-USD,TON-USD,TRX-USD,VET-USD,XLM-USD,XMR-USD,XRP-USD,ZEC-USD
2016-03-11,,,,,,,0.010929397114499917,,,,,,,,,0.029550908174235113,,,,,,,,,,
2016-03-14,,,,,,,-0.012454680285872044,,,,,,,,,-0.023984428231796473,,,,,,,,,,
2016-03-15,,,,,,,0.0009413125172212933,,,,,,,,,0.0006841095969700728,,,,,,,,,,
2016-03-16,,,,,,,0.0004342292102057499,,,,,,,,,0.0010920672872691828,,,,,,,,,,
2016-03-17,,,,,,,0.008656884320788816,,,,,,,,,-0.000604369209719402,,,,,,,,,,
2016-03-18,,,,,,,-0.026325357005549388,,,,,,,,,-0.041597730828400015,,,,,,,,,,
2016-03-21,,,,,,,0.00917841778607853,,,,,,,,,0.009811324387763554,,,,,,,,,,
2016-03-22,,,,,,,0.011570049243740943,,,,,,,,,0.010562589800522826,,,,,,,,,,
2016-03-23,,,,,,,-0.0001148180211008043,,,,,,,,,0.0024978995605569043,,,,,,,,,,
2016-03-24,,,,,,,-0.0039397396784595085,,,,,,,,,-0.005581603331860641,,,,,,,,,,
2016-03-28,,,,,,,0.018821056171107298,,,,,,,,,0.012205801067800559,,,,,,,,,,
2016-03-29,,,,,,,-0.01818583876313995,,,,,,,,,-0.011559217148291556,,,,,,,,,,
2016-03-30,,,,,,,-0.004081431986586503,,,,,,,,,-0.0021448826278104294,,,,,,,,,,
2016-03-31,,,,,,,0.004611669609792424,,,,,,,,,0.011697833636866717,,,,,,,,,,
2016-04-01,,,,,,,0.0029539281818384833,,,,,,,,,-0.005256295557135693,,,,,,,,,,
2016-04-04,,,,,,,0.008335747105681968,,,,,,,,,0.0032840459080594187,,,,,,,,,,
2016-04-05,,,,,,,0.006136043065408936,,,,,,,,,0.00032609740836164747,,,,,,,,,,
2016-04-06,,,,,,,-0.0014550960929827772,,,,,,,,,0.0013162092440548445,,,,,,,,,,
2016-04-07,,,,,,,-0.0015776541495821084,,,,,,,,,-0.0032586282142532674,,,,,,,,,,
2016-04-08,,,,,,,-0.0056677101359551285,,,,,,,,,-0.007718857505062293,,,,,,,,,,
2016-04-11,,,,,,,0.00507674025751137,,,,,,,,,0.006676493328430011,,,,,,,,,,
2016-04-12,,,,,,,0.00640736011028098,,,,,,,,,0.004796730800812998,,,,,,,,,,
2016-04-13,,,,,,,-0.0034243365177535345,,,,,,,,,-0.00566724661273188,,,,,,,,,,
2016-04-14,,,,,,,0.0012932739384234893,,,,,,,,,0.00023158298749859085,,,,,,,,,,
2016-04-15,,,,,,,0.012800447792337577,,,,,,,,,0.012106424910558244,,,,,,,,,,
2016-04-18,,,,,,,-0.0026110665588320314,,,,,,,,,-0.011723690611318283,,,,,,,,,,
2016-04-19,,,,,,,0.01614126104469693,,,,,,,,,0.0138193288721562,,,,,,,,,,
2016-04-20,,,,,,,0.013501454267428992,,,,,,,,,-0.0020669131189617884,,,,,,,,,,
2016-04-21,,,,,,,0.018206117703021496,,,,,,,,,0.02074808505451653,,,,,,,,,,
2016-04-22,,,,,,,-0.008206015200358463,,,,,,,,,-0.00810725758147779,,,,,,,,,,
2016-04-25,,,,,,,0.035197875380582166,,,,,,,,,0.14836093910750225,,,,,,,,,,
2016-04-26,,,,,,,0.010105617014595225,,,,,,,,,0.0614106810365489,,,,,,,,,,
2016-04-27,,,,,,,-0.04591822169655291,,,,,,,,,-0.03858081256781354,,,,,,,,,,
2016-04-28,,,,,,,0.00972363594039427,,,,,,,,,-0.026019903858047422,,,,,,,,,,
2016-04-29,,,,,,,0.013554230788261457,,,,,,,,,0.006625311412040258,,,,,,,,,,
2016-05-02,,,,,,,-0.022913749953227702,,,,,,,,,-0.0349512403505059,,,,,,,,,,
2016-05-03,,,,,,,0.01267230044731571,,,,,,,,,0.016466015678976653,,,,,,,,,,
2016-05-04,,,,,,,-0.007954628089030136,,,,,,,,,0.001571777699570731,,,,,,,,,,
2016-05-05,,,,,,,0.002807178430441981,,,,,,,,,-0.008791501921454947,,,,,,,,,,
2016-05-06,,,,,,,0.025954478142589776,,,,,,,,,0.0291503199329064,,,,,,,,,,
2016-05-09,,,,,,,0.0019147065813092112,,,,,,,,,0.06130643260648938,,,,,,,,,,
2016-05-10,,,,,,,-0.020821643056809114,,,,,,,,,-0.0584947601666872,,,,,,,,,,
2016-05-11,,,,,,,0.00406526543244512,,,,,,,,,0.016527271042875213,,,,,,,,,,
2016-05-12,,,,,,,0.004501586822668102,,,,,,,,,-0.006560599274562762,,,,,,,,,,
2016-05-13,,,,,,,0.001987884393882755,,,,,,,,,0.017859324139472665,,,,,,,,,,
2016-05-16,,,,,,,-0.0033072596364908113,,,,,,,,,0.02059512939027952,,,,,,,,,,
2016-05-17,,,,,,,-0.0008367147643265627,,,,,,,,,-0.005840423255436322,,,,,,,,,,
2016-05-18,,,,,,,0.0018422870722276663,,,,,,,,,0.005043798033071978,,,,,,,,,,
2016-05-19,,,,,,,-0.034983122389776966,,,,,,,,,-0.042423369286919255,,,,,,,,,,
2016-05-20,,,,,,,0.009028637197771028,,,,,,,,,0.012422440213745167,,,,,,,,,,
2016-05-23,,,,,,,0.0033410528770012604,,,,,,,,,0.022463198489065084,,,,,,,,,,
2016-05-24,,,,,,,0.004111152130561901,,,,,,,,,-0.004228602911775625,,,,,,,,,,
2016-05-25,,,,,,,0.008112479176510368,,,,,,,,,0.02385223564364969,,,,,,,,,,
2016-05-26,,,,,,,0.008418621194288045,,,,,,,,,0.0090986195311753,,,,,,,,,,
2016-05-27,,,,,,,0.04428913780222743,,,,,,,,,0.10259964305570479,,,,,,,,,,
2016-05-31,,,,,,,0.12233664731526717,,,,,,,,,0.03311471335776073,,,,,,,,,,
2016-06-01,,,,,,,0.01041426895780817,,,,,,,,,0.019482239306029436,,,,,,,,,,
2016-06-02,,,,,,,0.001959327249142495,,,,,,,,,-0.005471418526605376,,,,,,,,,,
2016-06-03,,,,,,,0.058036451231221475,,,,,,,,,0.03094766608647892,,,,,,,,,,
2016-06-06,,,,,,,0.028712562759538818,,,,,,,,,0.020199637185601693,,,,,,,,,,
2016-06-07,,,,,,,-0.015268040508522596,,,,,,,,,-0.03798622553295583,,,,,,,,,,
2016-06-08,,,,,,,0.008754875243001337,,,,,,,,,-0.004739306176450242,,,,,,,,,,
2016-06-09,,,,,,,-0.012060645948779758,,,,,,,,,-0.011593918796372726,,,,,,,,,,
2016-06-10,,,,,,,0.00494225118107372,,,,,,,,,0.031296909040329,,,,,,,,,,
2016-06-13,,,,,,,0.21976208685770238,,,,,,,,,0.09304127123994199,,,,,,,,,,
2016-06-14,,,,,,,-0.026714363056839163,,,,,,,,,-0.01631279347033987,,,,,,,,,,
2016-06-15,,,,,,,0.012996653638348121,,,,,,,,,0.006871596512284972,,,,,,,,,,
2016-06-16,,,,,,,0.1034444876069811,,,,,,,,,0.0803487973689132,,,,,,,,,,
2016-06-17,,,,,,,-0.02270495309111209,,,,,,,,,-0.01192768889150575,,,,,,,,,,
2016-06-20,,,,,,,-0.015600004074938112,,,,,,,,,-0.053408811999587025,,,,,,,,,,
2016-06-21,,,,,,,-0.09572917176344398,,,,,,,,,-0.0892976105185278,,,,,,,,,,
2016-06-22,,,,,,,-0.10580625586293746,,,,,,,,,-0.18894593254728598,,,,,,,,,,
2016-06-23,,,,,,,0.046737481653341684,,,,,,,,,-0.015391157473495842,,,,,,,,,,
2016-06-24,,,,,,,0.0662236302995558,,,,,,,,,0.11130735212157306,,,,,,,,,,
2016-06-27,,,,,,,-0.015066889695006358,,,,,,,,,-0.037215719368218325,,,,,,,,,,
2016-06-28,,,,,,,-0.012626832312067848,,,,,,,,,-0.004658011988955546,,,,,,,,,,
2016-06-29,,,,,,,-0.010990650975278071,,,,,,,,,-0.009456950103067463,,,,,,,,,,
2016-06-30,,,,,,,0.05226985838745257,,,,,,,,,0.03240369647749919,,,,,,,,,,
2016-07-01,,,,,,,0.004394598127820171,,,,,,,,,0.014896854330257892,,,,,,,,,,
2016-07-05,,,,,,,-0.008382433395659361,,,,,,,,,0.046125805228574235,,,,,,,,,,
2016-07-06,,,,,,,0.009996584316817492,,,,,,,,,0.003580230623871916,,,,,,,,,,
2016-07-07,,,,,,,-0.054285101786537004,,,,,,,,,-0.07974996523678424,,,,,,,,,,
2016-07-08,,,,,,,0.04052847040600782,,,,,,,,,0.02627273261769325,,,,,,,,,,
2016-07-11,,,,,,,-0.02830211917918468,,,,,,,,,-0.031865604088140764,,,,,,,,,,
2016-07-12,,,,,,,0.026081670906665577,,,,,,,,,0.016605217518778748,,,,,,,,,,
2016-07-13,,,,,,,-0.015172661582416813,,,,,,,,,-0.0035465890644368336,,,,,,,,,,
2016-07-14,,,,,,,0.0055159079658642085,,,,,,,,,0.002394584365690511,,,,,,,,,,
2016-07-15,,,,,,,0.007866851543552045,,,,,,,,,0.002726337194312922,,,,,,,,,,
2016-07-18,,,,,,,0.01485252747596566,,,,,,,,,-0.0027765837084623435,,,,,,,,,,
2016-07-19,,,,,,,-0.0003595338446481522,,,,,,,,,0.0002265660993663321,,,,,,,,,,
2016-07-20,,,,,,,-0.010669341750207062,,,,,,,,,-0.005808362980796566,,,,,,,,,,
2016-07-21,,,,,,,-0.0010109490754345307,,,,,,,,,-0.0011708638128985482,,,,,,,,,,
2016-07-22,,,,,,,-0.021643225766245777,,,,,,,,,-0.019887280604956814,,,,,,,,,,
2016-07-25,,,,,,,0.005345626563944883,,,,,,,,,-0.0015476611624545278,,,,,,,,,,
2016-07-26,,,,,,,-0.0035361549353930544,,,,,,,,,-0.015327229200403414,,,,,,,,,,
2016-07-27,,,,,,,0.003939945100722264,,,,,,,,,-0.003614435257777382,,,,,,,,,,
2016-07-28,,,,,,,0.001043755362771126,,,,,,,,,0.0029955632780573893,,,,,,,,,,
2016-07-29,,,,,,,0.002987674445236399,,,,,,,,,0.02764791152552948,,,,,,,,,,
2016-08-01,,,,,,,-0.0772003789985598,,,,,,,,,-0.05248876419408188,,,,,,,,,,
2016-08-02,,,,,,,-0.09699763217344737,,,,,,,,,-0.05793830277015599,,,,,,,,,,
2016-08-03,,,,,,,0.03450440244883124,,,,,,,,,0.021884372642765326,,,,,,,,,,
2016-08-04,,,,,,,0.021071627173149254,,,,,,,,,0.007856493068628012,,,,,,,,,,
2016-08-05,,,,,,,-0.005613061413004994,,,,,,,,,-0.005178175819460784,,,,,,,,,,
2016-08-08,,,,,,,0.027843109991450454,,,,,,,,,0.015143349794418226,,,,,,,,,,
2016-08-09,,,,,,,-0.0055037113934993664,,,,,,,,,-0.00680494130717646,,,,,,,,,,
2016-08-10,,,,,,,0.007318806479226669,,,,,,,,,-0.009928828588086414,,,,,,,,,,
2016-08-11,,,,,,,-0.005038029006446343,,,,,,,,,0.005305720036064887,,,,,,,,,,
2016-08-12,,,,,,,-0.002649670922785896,,,,,,,,,-0.008770308539246763,,,,,,,,,,
2016-08-15,,,,,,,-0.03458211011256662,,,,,,,,,-0.03565856385678956,,,,,,,,,,
2016-08-16,,,,,,,0.017980106868553447,,,,,,,,,0.0169524015318967,,,,,,,,,,
2016-08-17,,,,,,,-0.007313365172209707,,,,,,,,,-0.010523077390936386,,,,,,,,,,
2016-08-18,,,,,,,0.0019224685625014448,,,,,,,,,0.002133648306772651,,,,,,,,,,
2016-08-19,,,,,,,0.0022844691170509357,,,,,,,,,-0.000840022425273923,,,,,,,,,,
2016-08-22,,,,,,,0.019323151582600673,,,,,,,,,0.01475267435262917,,,,,,,,,,
2016-08-23,,,,,,,-0.005688957275192363,,,,,,,,,0.07477460386996837,,,,,,,,,,
2016-08-24,,,,,,,-0.0055414607323549525,,,,,,,,,-0.019253425053453732,,,,,,,,,,
2016-08-25,,,,,,,-0.004172863824260409,,,,,,,,,-0.013743059975810934,,,,,,,,,,
2016-08-26,,,,,,,0.0032712742693985497,,,,,,,,,0.00639391505770015,,,,,,,,,,
2016-08-29,,,,,,,-0.009564386740152364,,,,,,,,,-0.017473424046767994,,,,,,,,,,
2016-08-30,,,,,,,0.0059152668849560275,,,,,,,,,0.011847237891578155,,,,,,,,,,
2016-08-31,,,,,,,-0.0035168750500036428,,,,,,,,,-0.0017402276247314719,,,,,,,,,,
2016-09-01,,,,,,,-0.005506795171634882,,,,,,,,,0.009103495576048948,,,,,,,,,,
2016-09-02,,,,,,,0.0056508683520231084,,,,,,,,,-0.00194156333614659,,,,,,,,,,
2016-09-06,,,,,,,0.06063726152482851,,,,,,,,,0.03864224146395112,,,,,,,,,,
2016-09-07,,,,,,,0.006729669286737572,,,,,,,,,-0.000624261574062368,,,,,,,,,,
2016-09-08,,,,,,,0.019155621948398593,,,,,,,,,0.004649963329274476,,,,,,,,,,
2016-09-09,,,,,,,-0.005516314720538151,,,,,,,,,-0.004600883173494497,,,,,,,,,,
2016-09-12,,,,,,,-0.023469187272261327,,,,,,,,,-0.03697743335448278,,,,,,,,,,
2016-09-13,,,,,,,0.0016408687091293839,,,,,,,,,-0.00038707574842300474,,,,,,,,,,
2016-09-14,,,,,,,0.0023685095030407943,,,,,,,,,0.0027343482425497,,,,,,,,,,
2016-09-15,,,,,,,-0.005778752313614799,,,,,,,,,-0.005281634497678267,,,,,,,,,,
2016-09-16,,,,,,,-0.00029976995520941685,,,,,,,,,-0.0015031568921648475,,,,,,,,,,
2016-09-19,,,,,,,0.003713455461360926,,,,,,,,,0.006560380468492388,,,,,,,,,,
2016-09-20,,,,,,,-0.0015018671902981007,,,,,,,,,0.002847710350020405,,,,,,,,,,
2016-09-21,,,,,,,-0.018350821103800485,,,,,,,,,-0.00044251219840607536,,,,,,,,,,
2016-09-22,,,,,,,-0.0014251270660791127,,,,,,,,,-0.018956486530430472,,,,,,,,,,
2016-09-23,,,,,,,0.010974389712895327,,,,,,,,,0.012034298224553375,,,,,,,,,,
2016-09-26,,,,,,,0.008627550796737715,,,,,,,,,0.012019693726510905,,,,,,,,,,
2016-09-27,,,,,,,-0.0030869758688286675,,,,,,,,,-0.0016844891255207717,,,,,,,,,,
2016-09-28,,,,,,,-0.0023722680654858497,,,,,,,,,-0.0037978108696006263,,,,,,,,,,
2016-09-29,,,,,,,0.0015957021614345646,,,,,,,,,0.002084603956622244,,,,,,,,,,
2016-09-30,,,,,,,0.006673334895926697,,,,,,,,,-0.001042737610601363,,,,,,,,,,
2016-10-03,,,,,,,0.003932872988292813,,,,,,,,,-0.0009448987198903414,,,,,,,,,,
2016-10-04,,,,,,,-0.003151302293994518,,,,,,,,,-0.0038926889346885263,,,,,,,,,,
2016-10-05,,,,,,,0.003780714176687905,,,,,,,,,0.005257640341878034,,,,,,,,,,
2016-10-06,,,,,,,0.0008326540699006291,,,,,,,,,0.0008872617942170535,,,,,,,,,,
2016-10-07,,,,,,,0.0066881487127896655,,,,,,,,,0.0040945710797331,,,,,,,,,,
2016-10-10,,,,,,,0.0030351372922912123,,,,,,,,,-0.017378249289582093,,,,,,,,,,
2016-10-11,,,,,,,0.03566755456092818,,,,,,,,,0.005575478023535307,,,,,,,,,,
2016-10-12,,,,,,,-0.007612256843642973,,,,,,,,,-0.01515064052585502,,,,,,,,,,
2016-10-13,,,,,,,0.0009336711639325035,,,,,,,,,0.03939322777606691,,,,,,,,,,
2016-10-14,,,,,,,0.005640795997202019,,,,,,,,,-0.0022961376088455054,,,,,,,,,,
2016-10-17,,,,,,,-0.001850465780775079,,,,,,,,,0.0033046200512745205,,,,,,,,,,
2016-10-18,,,,,,,-0.0019289497923044019,,,,,,,,,-0.01813075708665579,,,,,,,,,,
2016-10-19,,,,,,,-0.011662176602227792,,,,,,,,,-0.009230167769411102,,,,,,,,,,
2016-10-20,,,,,,,0.0005344399657709609,,,,,,,,,-0.006608601805496717,,,,,,,,,,
2016-10-21,,,,,,,0.0031243345442188986,,,,,,,,,0.0070018343530318106,,,,,,,,,,
2016-10-24,,,,,,,0.03307847203588965,,,,,,,,,0.016660280368913316,,,,,,,,,,
2016-10-25,,,,,,,0.005853861651613945,,,,,,,,,0.0091887220049085,,,,,,,,,,
2016-10-26,,,,,,,0.031503012551975074,,,,,,,,,0.014312039814653899,,,,,,,,,,
2016-10-27,,,,,,,0.01475587926682298,,,,,,,,,0.015455978269376391,,,,,,,,,,
2016-10-28,,,,,,,0.0019439015652655822,,,,,,,,,-0.012005470436037724,,,,,,,,,,
2016-10-31,,,,,,,0.016415525926429364,,,,,,,,,0.005219895501279215,,,,,,,,,,
2016-11-01,,,,,,,0.04111582993933238,,,,,,,,,0.023628151153404664,,,,,,,,,,
2016-11-02,,,,,,,0.015122026734456728,,,,,,,,,0.003955166460244408,,,,,,,,,,
2016-11-03,,,,,,,-0.07036572370709482,,,,,,,,,-0.059244681543165756,,,,,,,,,,
2016-11-04,,,,,,,0.021104941029334467,,,,,,,,,0.004547657164986729,,,,,,,,,,
2016-11-07,,,,,,,-0.00014789353262623095,,,,,,,,,-0.010317381680427173,,,,,,,,,,
2016-11-08,,,,,,,0.009553043732787758,,,,,,,,,0.0010133287887974518,,,,,,,,,,
2016-11-09,,,,,,,0.018912481782264123,,,,,,,,,0.005685983561926955,,,,,,,,,,
2016-11-10,,,,,,,-0.010699989578151436,,,,,,,,,-0.010446070351128878,,,,,,,,,,
2016-11-11,,,,,,,0.0012256778354984288,,,,,,,,,-0.002152054002409587,,,,,,,,,,
2016-11-14,,,,,,,-0.015898715231411176,,,,,,,,,0.01576513732211904,,,,,,,,,,
2016-11-15,,,,,,,0.009358618392210527,,,,,,,,,0.00449414082502364,,,,,,,,,,
2016-11-16,,,,,,,0.045781490717260676,,,,,,,,,0.03233269446264453,,,,,,,,,,
2016-11-17,,,,,,,-0.004328160394457825,,,,,,,,,-0.018980098490283037,,,,,,,,,,
2016-11-18,,,,,,,0.014316277527319121,,,,,,,,,0.00459775591395295,,,,,,,,,,
2016-11-21,,,,,,,-0.016414691315204677,,,,,,,,,-0.004150110322130973,,,,,,,,,,
2016-11-22,,,,,,,0.01636663102935887,,,,,,,,,0.0006159787250425985,,,,,,,,,,
2016-11-23,,,,,,,-0.00898784564083277,,,,,,,,,-0.005570897894675908,,,,,,,,,,
2016-11-25,,,,,,,-0.003955185439841968,,,,,,,,,-0.0025220504027430035,,,,,,,,,,
2016-11-28,,,,,,,-0.00786894964989815,,,,,,,,,-0.007886759001177635,,,,,,,,,,
2016-11-29,,,,,,,-0.00028401832847246844,,,,,,,,,-0.0025717270705315487,,,,,,,,,,
2016-11-30,,,,,,,0.013712507060988921,,,,,,,,,0.004965712658038246,,,,,,,,,,
2016-12-01,,,,,,,0.0148627355359785,,,,,,,,,0.003926771056040224,,,,,,,,,,
2016-12-02,,,,,,,0.027973983354282694,,,,,,,,,0.00955722386186264,,,,,,,,,,
2016-12-05,,,,,,,-0.024736945420754775,,,,,,,,,-0.10588277867924911,,,,,,,,,,
2016-12-06,,,,,,,0.007280857687529396,,,,,,,,,0.0019356163475561239,,,,,,,,,,
2016-12-07,,,,,,,0.005113710148497264,,,,,,,,,0.022781001881231555,,,,,,,,,,
2016-12-08,,,,,,,0.0034863518890431155,,,,,,,,,0.02078285715114636,,,,,,,,,,
2016-12-09,,,,,,,0.0025739271614879655,,,,,,,,,0.00010296096752271389,,,,,,,,,,
2016-12-12,,,,,,,0.009437144556112331,,,,,,,,,-0.007901989699925616,,,,,,,,,,
2016-12-13,,,,,,,0.0006012857421731077,,,,,,,,,-0.003284781087181221,,,,,,,,,,
2016-12-14,,,,,,,0.0011850370211665684,,,,,,,,,-0.008415791530767547,,,,,,,,,,
2016-12-15,,,,,,,-0.004341763002112309,,,,,,,,,0.001356516320648593,,,,,,,,,,
2016-12-16,,,,,,,0.008763751163498146,,,,,,,,,0.0010236066277296008,,,,,,,,,,
2016-12-19,,,,,,,0.009946410225385671,,,,,,,,,0.009492373678265276,,,,,,,,,,
2016-12-20,,,,,,,0.010296257433692224,,,,,,,,,-0.00042591716702022886,,,,,,,,,,
2016-12-21,,,,,,,0.041710614719965955,,,,,,,,,-0.0020786554793466028,,,,,,,,,,
2016-12-22,,,,,,,0.03626952064766198,,,,,,,,,0.01593833857141358,,,,,,,,,,
2016-12-23,,,,,,,0.06644462051690314,,,,,,,,,0.2542380437096454,,,,,,,,,,
2016-12-27,,,,,,,0.012162889107524943,,,,,,,,,-0.03993921909753573,,,,,,,,,,
2016-12-28,,,,,,,0.045781305307506015,,,,,,,,,0.022810706186091156,,,,,,,,,,
2016-12-29,,,,,,,-0.0024838190586440323,,,,,,,,,-0.003471642722672419,,,,,,,,,,
2016-12-30,,,,,,,-0.012592779521968134,,,,,,,,,-0.03621131196057914,,,,,,,,,,
2017-01-03,,,,,,,0.08593292379421746,,,,,,,,,0.0536793131925537,,,,,,,,,,
2017-01-04,,,,,,,0.10623277348965399,,,,,,,,,0.045750267088373375,,,,,,,,,,
2017-01-05,,,,,,,-0.1224095485323401,,,,,,,,,-0.11268026959580046,,,,,,,,,,
2017-01-06,,,,,,,-0.10971108130965923,,,,,,,,,-0.1005096814368831,,,,,,,,,,
2017-01-09,,,,,,,0.000694982789823273,,,,,,,,,0.1141337442509549,,,,,,,,,,
2017-01-10,,,,,,,0.005373131059129843,,,,,,,,,0.06730649010005019,,,,,,,,,,
2017-01-11,,,,,,,-0.14313649953773722,,,,,,,,,-0.16219495832110475,,,,,,,,,,
2017-01-12,,,,,,,0.03481417032449219,,,,,,,,,0.030157598508596895,,,,,,,,,,
2017-01-13,,,,,,,0.023793757204392474,,,,,,,,,-0.018151289787468605,,,,,,,,,,
2017-01-17,,,,,,,0.10188787476053984,,,,,,,,,0.01238279966067557,,,,,,,,,,
2017-01-18,,,,,,,-0.02348178796282996,,,,,,,,,-0.02560258638811208,,,,,,,,,,
2017-01-19,,,,,,,0.0140477831009016,,,,,,,,,0.005838652333143957,,,,,,,,,,
2017-01-20,,,,,,,-0.004501299759979593,,,,,,,,,0.007615405384641782,,,,,,,,,,
2017-01-23,,,,,,,0.029033819040860775,,,,,,,,,-0.013945979638861017,,,,,,,,,,
2017-01-24,,,,,,,-0.030754226298042142,,,,,,,,,-0.012946640126541453,,,,,,,,,,
2017-01-25,,,,,,,0.00991946824867651,,,,,,,,,-0.01890333622291207,,,,,,,,,,
2017-01-26,,,,,,,0.01779618308042097,,,,,,,,,0.03224905371470421,,,,,,,,,,
2017-01-27,,,,,,,0.0023583636501629535,,,,,,,,,0.005622888362264433,,,,,,,,,,
2017-01-30,,,,,,,0.0006871639499523852,,,,,,,,,0.04288768014657762,,,,,,,,,,
