Date,Daily Returns
2020-03-31,1.0099568080625523
2020-04-01,1.0065268971822725
2020-04-02,1.0080180061368478
2020-04-03,1.008720013152283
2020-04-06,1.0136330440642805
2020-04-07,1.0150365098357395
2020-04-08,1.0160013680777509
2020-04-09,1.0286346747357562
2020-04-13,1.0238094436524212
2020-04-14,1.0243357726877582
2020-04-15,1.028546639938774
2020-04-16,1.0298629324637554
2020-04-17,1.028634674735756
2020-04-20,1.0271433308128612
2020-04-21,1.0276697381709714
2020-04-22,1.0276697381709714
2020-04-23,1.0301258620131046
2020-04-24,1.0295996896233137
2020-04-27,1.0248622583686418
2020-04-28,1.0288976042851052
2020-04-29,1.029599689623314
2020-04-30,1.0273186955018674
2020-05-01,1.0273715633737204
2020-05-04,1.0282505015336239
2020-05-05,1.0274592065568366
2020-05-06,1.0233276802749869
2020-05-07,1.026492233599951
2020-05-08,1.0237673060004848
2020-05-11,1.0206903175358641
2020-05-12,1.0233276802749867
2020-05-13,1.0249979134116778
2020-05-14,1.0281627017049613
2020-05-15,1.0287778487650112
2020-05-18,1.0272834502539652
2020-05-19,1.0284263361592685
2020-05-20,1.031063542252845
2020-05-21,1.031854758906859
2020-05-22,1.0323823411065662
2020-05-26,1.030711794678783
2020-05-27,1.0322062715126024
2020-05-28,1.0315030896555704
2020-05-29,1.0342280172550364
2020-06-01,1.0339930823374381
2020-06-02,1.0351573475318612
2020-06-03,1.0333597283593094
2020-06-04,1.0302410059320166
2020-06-05,1.0318285839381036
2020-06-08,1.0336475625806523
2020-06-09,1.0341861035143292
2020-06-10,1.0377705046716093
2020-06-11,1.0336827439457836
2020-06-12,1.0352108458234583
2020-06-15,1.038978892123886
2020-06-16,1.0376558694330122
2020-06-17,1.036606849146243
2020-06-18,1.0375719250217883
2020-06-19,1.0375727160245687
2020-06-22,1.0374663300905074
2020-06-23,1.037269749059419
2020-06-24,1.0360529418567241
2020-06-25,1.037557947165617
2020-06-26,1.0380473200193523
2020-06-29,1.0395722788120916
2020-06-30,1.040982997859978
2020-07-01,1.041225972168093
2020-07-02,1.044967745870395
2020-07-06,1.048643856980012
2020-07-07,1.049349860008792
2020-07-08,1.05273434243622
2020-07-09,1.0503318358966245
2020-07-10,1.0543770390870062
